"InvID","PlotID","Invdate","Azimuth","Decay Factor","Size"
118,"0001-00605","2011-08-05 00:00:00",345,"C",6
118,"0001-00605","2011-08-05 00:00:00",345,"E",8
118,"0001-00605","2011-08-05 00:00:00",345,"D",9
118,"0001-00605","2011-08-05 00:00:00",285,"C",5
118,"0001-00605","2011-08-05 00:00:00",285,"C",5
121,"0001-00702","2011-06-04 00:00:00",66,"D",6
121,"0001-00702","2011-06-04 00:00:00",66,"E",14
121,"0001-00702","2011-06-04 00:00:00",126,"E",15
122,"0001-00703","2011-06-05 00:00:00",59,"C",4
123,"0001-00704","2011-06-05 00:00:00",166,"D",5
123,"0001-00704","2011-06-05 00:00:00",106,"E",16
123,"0001-00704","2011-06-05 00:00:00",106,"E",27
125,"0001-00706","2011-06-04 00:00:00",345,"C",5
125,"0001-00706","2011-06-04 00:00:00",345,"C",12
125,"0001-00706","2011-06-04 00:00:00",345,"C",12
125,"0001-00706","2011-06-04 00:00:00",285,"A",9
125,"0001-00706","2011-06-04 00:00:00",285,"A",4
125,"0001-00706","2011-06-04 00:00:00",285,"C",15
126,"0001-00707","2011-06-05 00:00:00",90,"D",4
126,"0001-00707","2011-06-05 00:00:00",90,"E",11
126,"0001-00707","2011-06-05 00:00:00",90,"E",6
126,"0001-00707","2011-06-05 00:00:00",90,"A",5
126,"0001-00707","2011-06-05 00:00:00",150,"B",4
126,"0001-00707","2011-06-05 00:00:00",150,"E",6
126,"0001-00707","2011-06-05 00:00:00",150,"B",5
126,"0001-00707","2011-06-05 00:00:00",150,"E",5
127,"0001-01303","2011-08-03 00:00:00",12,"D",3
128,"0001-01304","2011-08-03 00:00:00",224,"B",4
128,"0001-01304","2011-08-03 00:00:00",282,"B",6
129,"0001-01401","2011-08-02 00:00:00",197,"D",4
129,"0001-01401","2011-08-02 00:00:00",197,"A",4
129,"0001-01401","2011-08-02 00:00:00",197,"A",12
129,"0001-01401","2011-08-02 00:00:00",137,"C",4
129,"0001-01401","2011-08-02 00:00:00",137,"B",4
129,"0001-01401","2011-08-02 00:00:00",137,"B",4
129,"0001-01401","2011-08-02 00:00:00",137,"B",4
130,"0001-01402","2011-08-02 00:00:00",215,"A",5
130,"0001-01402","2011-08-02 00:00:00",215,"A",4
130,"0001-01402","2011-08-02 00:00:00",215,"B",4
130,"0001-01402","2011-08-02 00:00:00",275,"A",4
131,"0001-01403","2011-08-02 00:00:00",210,"D",12
133,"0001-00801","2012-09-18 00:00:00",334,"D",5
133,"0001-00801","2012-09-18 00:00:00",334,"B",8
133,"0001-00801","2012-09-18 00:00:00",334,"C",7
133,"0001-00801","2012-09-18 00:00:00",334,"B",5
133,"0001-00801","2012-09-18 00:00:00",334,"B",3
133,"0001-00801","2012-09-18 00:00:00",334,"D",5
133,"0001-00801","2012-09-18 00:00:00",34,"B",10
133,"0001-00801","2012-09-18 00:00:00",34,"C",7
133,"0001-00801","2012-09-18 00:00:00",34,"C",12
133,"0001-00801","2012-09-18 00:00:00",34,"B",8
134,"0001-00802","2012-09-17 00:00:00",295,"A",5
134,"0001-00802","2012-09-17 00:00:00",295,"C",4
135,"0001-00803","2012-09-17 00:00:00",168,"B",4
135,"0001-00803","2012-09-17 00:00:00",168,"D",6
135,"0001-00803","2012-09-17 00:00:00",228,"C",4
135,"0001-00803","2012-09-17 00:00:00",228,"D",4
136,"0001-00804","2012-09-17 00:00:00",320,"C",4
136,"0001-00804","2012-09-17 00:00:00",320,"C",6
136,"0001-00804","2012-09-17 00:00:00",320,"B",4
136,"0001-00804","2012-09-17 00:00:00",20,"E",4
136,"0001-00804","2012-09-17 00:00:00",20,"D",5
136,"0001-00804","2012-09-17 00:00:00",20,"D",20
136,"0001-00804","2012-09-17 00:00:00",20,"D",9
137,"0001-00805","2012-09-16 00:00:00",122,"C",10
137,"0001-00805","2012-09-16 00:00:00",122,"D",6
138,"0001-00806","2012-09-16 00:00:00",42,"B",5
138,"0001-00806","2012-09-16 00:00:00",102,"B",7
138,"0001-00806","2012-09-16 00:00:00",102,"C",4
139,"0001-00807","2012-09-15 00:00:00",66,"B",9
140,"0001-00808","2012-09-15 00:00:00",253,"E",24
140,"0001-00808","2012-09-15 00:00:00",253,"B",6
140,"0001-00808","2012-09-15 00:00:00",253,"A",11
141,"0001-00809","2012-06-05 00:00:00",175,"B",12
141,"0001-00809","2012-06-05 00:00:00",175,"D",4
141,"0001-00809","2012-06-05 00:00:00",175,"D",14
141,"0001-00809","2012-06-05 00:00:00",234,"A",8
141,"0001-00809","2012-06-05 00:00:00",234,"B",4
142,"0001-00810","2012-06-05 00:00:00",78,"B",4
142,"0001-00810","2012-06-05 00:00:00",78,"C",5
142,"0001-00810","2012-06-05 00:00:00",78,"B",5
142,"0001-00810","2012-06-05 00:00:00",78,"B",8
142,"0001-00810","2012-06-05 00:00:00",18,"C",6
142,"0001-00810","2012-06-05 00:00:00",18,"B",6
143,"0001-00901","2012-09-18 00:00:00",32,"D",4
143,"0001-00901","2012-09-18 00:00:00",32,"C",9
143,"0001-00901","2012-09-18 00:00:00",32,"D",14
143,"0001-00901","2012-09-18 00:00:00",32,"D",6
143,"0001-00901","2012-09-18 00:00:00",32,"B",6
143,"0001-00901","2012-09-18 00:00:00",32,"D",4
143,"0001-00901","2012-09-18 00:00:00",332,"D",4
143,"0001-00901","2012-09-18 00:00:00",332,"D",10
143,"0001-00901","2012-09-18 00:00:00",332,"C",7
143,"0001-00901","2012-09-18 00:00:00",332,"D",7
143,"0001-00901","2012-09-18 00:00:00",332,"D",5
143,"0001-00901","2012-09-18 00:00:00",332,"D",7
143,"0001-00901","2012-09-18 00:00:00",332,"C",5
143,"0001-00901","2012-09-18 00:00:00",332,"C",4
144,"0001-00902","2012-09-18 00:00:00",341,"C",7
144,"0001-00902","2012-09-18 00:00:00",341,"C",5
144,"0001-00902","2012-09-18 00:00:00",41,"D",4
144,"0001-00902","2012-09-18 00:00:00",41,"C",5
144,"0001-00902","2012-09-18 00:00:00",41,"C",4
144,"0001-00902","2012-09-18 00:00:00",41,"D",4
144,"0001-00902","2012-09-18 00:00:00",41,"D",3
145,"0001-00903","2012-09-17 00:00:00",345,"D",4
145,"0001-00903","2012-09-17 00:00:00",345,"D",6
145,"0001-00903","2012-09-17 00:00:00",285,"D",6
145,"0001-00903","2012-09-17 00:00:00",285,"C",7
145,"0001-00903","2012-09-17 00:00:00",285,"B",9
145,"0001-00903","2012-09-17 00:00:00",285,"E",30
145,"0001-00903","2012-09-17 00:00:00",285,"D",4
146,"0001-00904","2012-09-16 00:00:00",31,"C",5
146,"0001-00904","2012-09-16 00:00:00",31,"D",9
146,"0001-00904","2012-09-16 00:00:00",3,"B",78
147,"0001-00905","2012-09-16 00:00:00",203,"D",7
147,"0001-00905","2012-09-16 00:00:00",203,"D",24
147,"0001-00905","2012-09-16 00:00:00",203,"D",5
147,"0001-00905","2012-09-16 00:00:00",203,"C",14
147,"0001-00905","2012-09-16 00:00:00",143,"D",8
147,"0001-00905","2012-09-16 00:00:00",143,"D",24
147,"0001-00905","2012-09-16 00:00:00",143,"D",15
148,"0001-00906","2012-09-16 00:00:00",49,"E",25
148,"0001-00906","2012-09-16 00:00:00",109,"C",8
149,"0001-00907","2012-09-15 00:00:00",39,"C",3
149,"0001-00907","2012-09-15 00:00:00",39,"C",5
150,"0001-00908","2012-06-04 00:00:00",263,"C",5
150,"0001-00908","2012-06-04 00:00:00",263,"B",7
150,"0001-00908","2012-06-04 00:00:00",323,"D",5
150,"0001-00908","2012-06-04 00:00:00",323,"C",11
151,"0001-00909","2012-06-04 00:00:00",290,"B",9
151,"0001-00909","2012-06-04 00:00:00",290,"B",5
151,"0001-00909","2012-06-04 00:00:00",290,"B",7
151,"0001-00909","2012-06-04 00:00:00",290,"B",4
151,"0001-00909","2012-06-04 00:00:00",290,"B",5
151,"0001-00909","2012-06-04 00:00:00",290,"B",9
151,"0001-00909","2012-06-04 00:00:00",290,"B",10
151,"0001-00909","2012-06-04 00:00:00",290,"B",9
151,"0001-00909","2012-06-04 00:00:00",230,"B",10
151,"0001-00909","2012-06-04 00:00:00",230,"B",9
151,"0001-00909","2012-06-04 00:00:00",230,"B",4
151,"0001-00909","2012-06-04 00:00:00",230,"B",13
151,"0001-00909","2012-06-04 00:00:00",230,"C",3
151,"0001-00909","2012-06-04 00:00:00",230,"C",6
152,"0001-00910","2012-06-05 00:00:00",260,"C",8
152,"0001-00910","2012-06-05 00:00:00",260,"C",9
153,"0001-01002","2012-09-18 00:00:00",356,"D",4
153,"0001-01002","2012-09-18 00:00:00",356,"D",4
154,"0001-01003","2012-09-17 00:00:00",0,"C",5
155,"0001-01004","2012-09-17 00:00:00",196,"C",6
157,"0001-01006","2012-06-06 00:00:00",351,"B",6
157,"0001-01006","2012-06-06 00:00:00",11,"C",13
158,"0001-01007","2012-06-06 00:00:00",311,"C",4
158,"0001-01007","2012-06-06 00:00:00",311,"D",4
158,"0001-01007","2012-06-06 00:00:00",11,"C",4
158,"0001-01007","2012-06-06 00:00:00",11,"B",4
159,"0001-01008","2012-06-07 00:00:00",178,"C",7
159,"0001-01008","2012-06-07 00:00:00",178,"C",5
159,"0001-01008","2012-06-07 00:00:00",178,"C",5
159,"0001-01008","2012-06-07 00:00:00",178,"B",7
159,"0001-01008","2012-06-07 00:00:00",118,"C",9
159,"0001-01008","2012-06-07 00:00:00",118,"B",20
159,"0001-01008","2012-06-07 00:00:00",118,"C",7
160,"0001-01009","2012-06-06 00:00:00",230,"B",6
160,"0001-01009","2012-06-06 00:00:00",230,"D",5
160,"0001-01009","2012-06-06 00:00:00",230,"C",3
160,"0001-01009","2012-06-06 00:00:00",170,"B",6
160,"0001-01009","2012-06-06 00:00:00",170,"C",4
161,"0001-01010","2012-06-06 00:00:00",346,"E",8
161,"0001-01010","2012-06-06 00:00:00",346,"A",4
162,"0001-01102","2012-09-18 00:00:00",56,"D",4
162,"0001-01102","2012-09-18 00:00:00",56,"C",6
162,"0001-01102","2012-09-18 00:00:00",56,"C",7
162,"0001-01102","2012-09-18 00:00:00",356,"C",6
162,"0001-01102","2012-09-18 00:00:00",356,"C",6
162,"0001-01102","2012-09-18 00:00:00",356,"C",5
162,"0001-01102","2012-09-18 00:00:00",356,"C",4
162,"0001-01102","2012-09-18 00:00:00",356,"C",4
162,"0001-01102","2012-09-18 00:00:00",356,"C",5
162,"0001-01102","2012-09-18 00:00:00",356,"C",4
163,"0001-01104","2012-06-06 00:00:00",225,"E",6
163,"0001-01104","2012-06-06 00:00:00",225,"C",19
163,"0001-01104","2012-06-06 00:00:00",225,"D",5
163,"0001-01104","2012-06-06 00:00:00",225,"D",23
163,"0001-01104","2012-06-06 00:00:00",165,"E",4
163,"0001-01104","2012-06-06 00:00:00",165,"E",31
164,"0001-01204","2012-06-05 00:00:00",0,"A",7
164,"0001-01204","2012-06-05 00:00:00",0,"C",4
164,"0001-01204","2012-06-05 00:00:00",0,"A",11
165,"0001-01302","2012-06-05 00:00:00",211,"A",5
165,"0001-01302","2012-06-05 00:00:00",211,"A",7
166,"0001-00305","2013-06-22 00:00:00",72,"B",5
166,"0001-00305","2013-06-22 00:00:00",72,"B",3
166,"0001-00305","2013-06-22 00:00:00",132,"C",4
166,"0001-00305","2013-06-22 00:00:00",132,"C",3
167,"0001-00607","2013-06-22 00:00:00",210,"B",4
167,"0001-00607","2013-06-22 00:00:00",210,"E",4
168,"0001-01001","2012-09-18 00:00:00",46,"D",3
170,"0001-01103","2013-06-21 00:00:00",341,"B",6
170,"0001-01103","2013-06-21 00:00:00",341,"B",6
171,"0001-01201","2013-07-20 00:00:00",184,"C",3
171,"0001-01201","2013-07-20 00:00:00",244,"C",4
172,"0001-01202","2013-06-20 00:00:00",236,"B",4
172,"0001-01202","2013-06-20 00:00:00",236,"D",12
172,"0001-01202","2013-06-20 00:00:00",296,"D",14
172,"0001-01202","2013-06-20 00:00:00",296,"C",4
172,"0001-01202","2013-06-20 00:00:00",296,"D",6
172,"0001-01202","2013-06-20 00:00:00",296,"A",4
173,"0001-01203","2013-06-20 00:00:00",254,"C",4
173,"0001-01203","2013-06-20 00:00:00",254,"D",4
173,"0001-01203","2013-06-20 00:00:00",254,"D",4
174,"0001-01301","2013-06-20 00:00:00",206,"D",6
174,"0001-01301","2013-06-20 00:00:00",266,"E",6
175,"0001-00809","2013-06-23 00:00:00",54,"C",5
176,"0001-00810","2013-06-23 00:00:00",106,"C",4
177,"0001-00908","2013-06-23 00:00:00",76,"B",14
177,"0001-00908","2013-06-23 00:00:00",76,"B",5
177,"0001-00908","2013-06-23 00:00:00",76,"C",6
177,"0001-00908","2013-06-23 00:00:00",136,"B",16
177,"0001-00908","2013-06-23 00:00:00",136,"C",7
177,"0001-00908","2013-06-23 00:00:00",136,"B",12
179,"0001-00910","2013-06-23 00:00:00",232,"C",7
179,"0001-00910","2013-06-23 00:00:00",232,"C",5
179,"0001-00910","2013-06-23 00:00:00",352,"C",5
180,"0001-01006","2013-06-22 00:00:00",2,"C",7
182,"0001-01008","2013-06-23 00:00:00",16,"C",4
182,"0001-01008","2013-06-23 00:00:00",16,"B",12
182,"0001-01008","2013-06-23 00:00:00",16,"B",8
182,"0001-01008","2013-06-23 00:00:00",316,"B",8
182,"0001-01008","2013-06-23 00:00:00",316,"C",30
182,"0001-01008","2013-06-23 00:00:00",316,"C",11
182,"0001-01008","2013-06-23 00:00:00",316,"B",10
182,"0001-01008","2013-06-23 00:00:00",316,"B",4
182,"0001-01008","2013-06-23 00:00:00",316,"B",8
183,"0001-01009","2013-06-23 00:00:00",49,"A",3
183,"0001-01009","2013-06-23 00:00:00",349,"A",4
183,"0001-01009","2013-06-23 00:00:00",349,"A",7
183,"0001-01009","2013-06-23 00:00:00",349,"A",5
183,"0001-01009","2013-06-23 00:00:00",349,"A",3
186,"0001-01104","2013-07-21 00:00:00",210,"D",22
186,"0001-01104","2013-07-21 00:00:00",210,"C",11
186,"0001-01104","2013-07-21 00:00:00",150,"E",24
186,"0001-01104","2013-07-21 00:00:00",150,"D",8
187,"0001-01302","2013-06-21 00:00:00",146,"E",10
187,"0001-01302","2013-06-21 00:00:00",206,"B",4
188,"0001-01303","2013-06-23 00:00:00",12,"D",3
189,"0001-01304","2013-06-22 00:00:00",40,"C",6
189,"0001-01304","2013-06-22 00:00:00",100,"C",5
189,"0001-01304","2013-06-22 00:00:00",100,"C",4
190,"0001-01401","2013-06-22 00:00:00",206,"C",20
190,"0001-01401","2013-06-22 00:00:00",206,"C",8
192,"0001-01403","2013-06-22 00:00:00",22,"C",18
192,"0001-01403","2013-06-22 00:00:00",22,"E",6
194,"0001-00909","2013-06-23 00:00:00",232,"B",11
194,"0001-00909","2013-06-23 00:00:00",232,"C",5
194,"0001-00909","2013-06-23 00:00:00",232,"B",9
194,"0001-00909","2013-06-23 00:00:00",172,"E",6
194,"0001-00909","2013-06-23 00:00:00",172,"C",4
194,"0001-00909","2013-06-23 00:00:00",172,"C",5
195,"0001-00206","2015-07-12 00:00:00",34,"A",5
195,"0001-00206","2015-07-12 00:00:00",334,"C",6
196,"0001-00204","2015-06-12 00:00:00",340,"C",5
196,"0001-00204","2015-06-12 00:00:00",340,"C",6
196,"0001-00204","2015-06-12 00:00:00",40,"C",5
196,"0001-00204","2015-06-12 00:00:00",40,"C",6
