"InvID","PlotID","Treenum","Invdate","Species","Dbh","Theight","Crclass","Heightcb","Damdis","Folqual","Comment","Radgro10","Radgro5","Weight"
26,"0001-00505",18,"1999-07-12 00:00:00","WF",27.3999996185303,127,"D",70,"BMZ","N","M1",-9,-9,10
26,"0001-00505",19,"1999-07-12 00:00:00","BO",20.3999996185303,104,"C",67,"H","N","",-9,-9,10
26,"0001-00505",20,"1999-07-12 00:00:00","WF",7.19999980926514,35,"I",25,"KMS","N","M1",-9,-9,10
26,"0001-00505",21,"1999-07-12 00:00:00","IC",4.69999980926514,20,"S",17,"RS","N","",-9,-9,10
26,"0001-00505",22,"1999-07-12 00:00:00","IC",16.2999992370605,74,"C",35,"L","N","",-9,-9,10
26,"0001-00505",23,"1999-07-12 00:00:00","IC",25.5,96,"D",40,"H","N","WITNESS AZ355DIST30.6'",-9,-9,10
27,"0001-00506",1,"1999-07-12 00:00:00","IC",21.2000007629395,65,"C",16,"H","N","WHITNESS DIST 19.8 AZ30",-9,-9,10
27,"0001-00506",2,"1999-07-12 00:00:00","WF",0.699999988079071,8,"U",1,"H","N","",-9,-9,100
27,"0001-00506",3,"1999-07-12 00:00:00","SP",0.300000011920929,6,"U",1,"L","N","",-9,-9,100
27,"0001-00506",4,"1999-07-12 00:00:00","IC",19.5,62,"C",26,"S","N","",-9,-9,10
27,"0001-00506",5,"1999-07-12 00:00:00","CO",5,20,"S",7,"T","N","",-9,-9,10
27,"0001-00506",6,"1999-07-12 00:00:00","WF",0.800000011920929,7,"U",2,"K","N","",-9,-9,100
27,"0001-00506",7,"1999-07-12 00:00:00","WF",8.80000019073486,37,"I",10,"K","N","",-9,-9,10
27,"0001-00506",8,"1999-07-12 00:00:00","IC",19.3999996185303,66,"I",42,"H","N","WHITNESS DIST 18.8 AZ120",-9,-9,10
27,"0001-00506",9,"1999-07-12 00:00:00","WF",4.80000019073486,24,"S",15,"H","T","",-9,-9,10
27,"0001-00506",10,"1999-07-12 00:00:00","IC",19,75,"I",46,"FK","N","",-9,-9,10
27,"0001-00506",11,"1999-07-12 00:00:00","WF",0.5,6,"U",1,"H","N","",-9,-9,100
27,"0001-00506",12,"1999-07-12 00:00:00","SP",25.7000007629395,131,"C",75,"H","N","",-9,-9,10
27,"0001-00506",13,"1999-07-12 00:00:00","WF",5.80000019073486,22,"S",10,"L","N","",-9,-9,10
27,"0001-00506",14,"1999-07-12 00:00:00","IC",19.8999996185303,90,"I",52,"H","N","",-9,-9,10
27,"0001-00506",16,"1999-07-12 00:00:00","IC",23.3999996185303,79,"I",45,"H","N","",-9,-9,10
27,"0001-00506",17,"1999-07-12 00:00:00","IC",29.8999996185303,81,"I",45,"H","N","",-9,-9,10
27,"0001-00506",18,"1999-07-12 00:00:00","SP",5.19999980926514,21,"S",8,"R","P","TOP OF TREE DEAD",-9,-9,10
27,"0001-00506",19,"1999-07-12 00:00:00","IC",21.2999992370605,54,"I",27,"F","N","WHITNESS DIST 11.5 AZ280",-9,-9,10
27,"0001-00506",21,"1999-07-12 00:00:00","SP",8,61,"I",29,"H","N","",-9,-9,10
27,"0001-00506",22,"1999-07-12 00:00:00","CO",4.69999980926514,21,"S",10,"L","N","",-9,-9,10
27,"0001-00506",23,"1999-07-12 00:00:00","IC",18.5,53,"I",21,"K","N","",-9,-9,10
28,"0001-00507",1,"1999-07-12 00:00:00","IC",10.8999996185303,46,"I",25,"BLRT","N","",-9,-9,10
28,"0001-00507",2,"1999-07-12 00:00:00","WF",27.3999996185303,132,"D",53,"H","N","WITNESS AZ38DIST24.8 SITE TREE AGE75",-9,-9,10
28,"0001-00507",3,"1999-07-12 00:00:00","IC",14.1999998092651,50,"I",28,"R","N","",-9,-9,10
28,"0001-00507",4,"1999-07-12 00:00:00","WF",5.5,26,"S",11,"H","N","",-9,-9,10
28,"0001-00507",5,"1999-07-12 00:00:00","IC",15.8999996185303,56,"I",27,"H","N","",-9,-9,10
28,"0001-00507",6,"1999-07-12 00:00:00","IC",31.3999996185303,84,"C",27,"H","N","WITNESS AZ71DIST33.4",-9,-9,10
28,"0001-00507",7,"1999-07-12 00:00:00","IC",13.5,69,"I",38,"R","N","",-9,-9,10
28,"0001-00507",8,"1999-07-12 00:00:00","WF",5.69999980926514,25,"S",7,"B","N","",-9,-9,10
28,"0001-00507",9,"1999-07-12 00:00:00","IC",28.2999992370605,84,"C",26,"L","N","WITNESS AZ157DIST8.7",-9,-9,10
28,"0001-00507",10,"1999-07-12 00:00:00","IC",20.2000007629395,69,"C",31,"T","N","",-9,-9,10
28,"0001-00507",11,"1999-07-12 00:00:00","IC",21.6000003814697,80,"C",39,"F","N","",-9,-9,10
28,"0001-00507",12,"1999-07-12 00:00:00","SP",10.3000001907349,34,"S",9,"JK","N","",-9,-9,10
28,"0001-00507",13,"1999-07-12 00:00:00","IC",10.6000003814697,36,"I",25,"LR","N","",-9,-9,10
28,"0001-00507",14,"1999-07-12 00:00:00","IC",5.30000019073486,22,"I",15,"JRS","N","",-9,-9,10
28,"0001-00507",15,"1999-07-12 00:00:00","WF",0.600000023841858,7,"U",1,"B","N","",-9,-9,100
29,"0001-00601",1,"1999-07-14 00:00:00","CO",9.39999961853027,36,"I",8,"H","N","WHITNESS DIST 19.4 AZ 45",-9,-9,10
29,"0001-00601",2,"1999-07-14 00:00:00","IC",12.8999996185303,53,"C",24,"B","N","",-9,-9,10
29,"0001-00601",3,"1999-07-14 00:00:00","WF",5.90000009536743,39,"I",29,"B","T","",-9,-9,10
29,"0001-00601",4,"1999-07-14 00:00:00","CO",16.7999992370605,56,"C",21,"H","N","WHITNESS DIST 6.7 AZ 138",-9,-9,10
29,"0001-00601",5,"1999-07-14 00:00:00","CO",7,28,"S",14,"L","N","",-9,-9,10
29,"0001-00601",6,"1999-07-14 00:00:00","WF",2.09999990463257,13,"U",5,"H","N","",-9,-9,100
29,"0001-00601",7,"1999-07-14 00:00:00","CO",4,14,"S",7,"L","N","",-9,-9,100
29,"0001-00601",8,"1999-07-14 00:00:00","WF",15.1999998092651,78,"C",34,"F","N","",-9,-9,10
29,"0001-00601",9,"1999-07-14 00:00:00","IC",20,86,"D",36,"H","N","WHITNESS DIST 10.3 AZ 295",-9,-9,10
29,"0001-00601",10,"1999-07-14 00:00:00","WF",2.5,12,"U",2,"H","N","",-9,-9,100
29,"0001-00601",11,"1999-07-14 00:00:00","IC",14.8999996185303,47,"I",15,"H","N","",-9,-9,10
29,"0001-00601",12,"1999-07-14 00:00:00","IC",12.1999998092651,31,"S",18,"KR","N","",-9,-9,10
30,"0001-00602",1,"1999-07-14 00:00:00","WF",17.8999996185303,110,"I",79,"L","P","",-9,-9,10
30,"0001-00602",3,"1999-07-14 00:00:00","GS",61.2000007629395,160,"D",78,"H","N","JUST TREE 3: TREE 4 DELETED",-9,-9,10
30,"0001-00602",5,"1999-07-14 00:00:00","GS",44.2999992370605,168,"D",74,"H","N","WITNESS AZ103DIST4.7; SITE TREE AGE109",-9,-9,10
30,"0001-00602",8,"1999-07-14 00:00:00","GS",36.5999984741211,160,"D",72,"H","N","",-9,-9,10
30,"0001-00602",9,"1999-07-14 00:00:00","GS",21.6000003814697,112,"I",95,"H","T","",-9,-9,10
30,"0001-00602",10,"1999-07-14 00:00:00","GS",23.5,123,"I",82,"H","N","",-9,-9,10
30,"0001-00602",11,"1999-07-14 00:00:00","GS",32,153,"C",82,"H","N","",-9,-9,10
30,"0001-00602",12,"1999-07-14 00:00:00","GS",21.5,133,"C",89,"H","N","WITNESS AZ172DIST11.4",-9,-9,10
30,"0001-00602",13,"1999-07-14 00:00:00","GS",34,159,"D",88,"H","N","",-9,-9,10
88,"0001-00705",1,"2000-08-02 00:00:00","BO",17.5,47,"C",10,"H","N","WITNESS AZ130 D16.9",-9,-9,10
88,"0001-00705",2,"2000-08-02 00:00:00","SP",4.90000009536743,17,"I",2,"H","N","",-9,-9,10
88,"0001-00705",3,"2000-08-02 00:00:00","WF",5,16,"I",2,"H","N","",-9,-9,10
30,"0001-00602",14,"1999-07-14 00:00:00","GS",16.3999996185303,108,"I",73,"H","N","",-9,-9,10
30,"0001-00602",15,"1999-07-14 00:00:00","GS",22.2999992370605,135,"C",80,"H","N","",-9,-9,10
30,"0001-00602",16,"1999-07-14 00:00:00","WF",28.5,144,"C",90,"H","N","WITNESS AZ261DIST15.6; SITE TREE AGE 90",-9,-9,10
30,"0001-00602",17,"1999-07-14 00:00:00","WF",23.8999996185303,139,"C",94,"H","N","",-9,-9,10
30,"0001-00602",18,"1999-07-14 00:00:00","WF",13.5,102,"I",67,"H","T","",-9,-9,10
30,"0001-00602",19,"1999-07-14 00:00:00","WF",23.2999992370605,134,"C",85,"H","N","",-9,-9,10
31,"0001-00603",3,"1999-07-13 00:00:00","GS",65.3000030517578,196,"D",101,"H","N","",-9,-9,10
31,"0001-00603",4,"1999-07-13 00:00:00","IC",17.7000007629395,96,"I",65,"H","N","",-9,-9,10
31,"0001-00603",6,"1999-07-13 00:00:00","GS",29.6000003814697,150,"I",84,"H","N","WHITNESS DIST26.5  AZ106",-9,-9,10
31,"0001-00603",7,"1999-07-13 00:00:00","WF",17.6000003814697,120,"I",70,"S","N","WHITNESS DIST 30.4 AZ 229",-9,-9,10
31,"0001-00603",9,"1999-07-13 00:00:00","SP",4.90000009536743,27,"U",3,"J","N","",-9,-9,10
31,"0001-00603",10,"1999-07-13 00:00:00","WF",25.6000003814697,139,"C",87,"BH","N","WHITNESS DIST 4 AZ310",-9,-9,10
32,"0001-00604",1,"1999-07-14 00:00:00","SP",8.19999980926514,38,"I",6,"K","N","",-9,-9,10
32,"0001-00604",2,"1999-07-14 00:00:00","GS",35.9000015258789,156,"D",85,"H","N","WITNESS AZ104DIST17.1",-9,-9,10
32,"0001-00604",3,"1999-07-14 00:00:00","IC",28,95,"C",45,"H","N","",-9,-9,10
32,"0001-00604",4,"1999-07-14 00:00:00","WF",0.699999988079071,7,"S",5,"H","N","1/100",-9,-9,100
32,"0001-00604",5,"1999-07-14 00:00:00","SP",16.3999996185303,82,"I",15,"L","N","",-9,-9,10
32,"0001-00604",6,"1999-07-14 00:00:00","IC",21.7999992370605,60,"I",37,"T","N","",-9,-9,10
32,"0001-00604",7,"1999-07-14 00:00:00","IC",29.5,100,"C",52,"H","N","",-9,-9,10
32,"0001-00604",8,"1999-07-14 00:00:00","IC",19.8999996185303,91,"C",57,"H","N","",-9,-9,10
32,"0001-00604",9,"1999-07-14 00:00:00","WF",1.70000004768372,11,"U",1,"H","N","1/100; NEST IN TREE",-9,-9,100
32,"0001-00604",10,"1999-07-14 00:00:00","CO",7.40000009536743,31,"C",11,"L","N","",-9,-9,10
32,"0001-00604",11,"1999-07-14 00:00:00","WF",11.6000003814697,55,"C",15,"H","N","WITNESS AZ259DIST16.2; 15 PERCENT OF CROWN REMOVED FOR POWER LINES",-9,-9,10
32,"0001-00604",12,"1999-07-14 00:00:00","SP",0.600000023841858,6,"U",2,"R","N","1/100",-9,-9,100
32,"0001-00604",13,"1999-07-14 00:00:00","IC",12.5,42,"I",17,"K","N","WITNESS AZ326DIST12.1",-9,-9,10
32,"0001-00604",14,"1999-07-14 00:00:00","WF",0.800000011920929,7,"S",2,"H","N","1/100",-9,-9,100
33,"0001-00605",1,"1999-07-13 00:00:00","PP",7.5,11,"I",6,"JLS","N","GROWING SIDEWAYS",-9,-9,10
33,"0001-00605",2,"1999-07-13 00:00:00","PP",7.80000019073486,40,"I",14,"H","N","",-9,-9,10
33,"0001-00605",3,"1999-07-13 00:00:00","PP",12.5,71,"C",27,"K","N","",-9,-9,10
33,"0001-00605",5,"1999-07-13 00:00:00","PP",7.30000019073486,33,"I",16,"T","N","WHITNESS DIST 28.7 AZ 80",-9,-9,10
33,"0001-00605",6,"1999-07-13 00:00:00","PP",4.5,12,"S",10,"LS","N","",-9,-9,10
36,"0001-00701",1,"1999-07-21 00:00:00","GS",41.5999984741211,181,"C",82,"H","N","",-9,-9,10
36,"0001-00701",2,"1999-07-21 00:00:00","CO",3.29999995231628,21,"S",10,"K","N","1/100",-9,-9,100
36,"0001-00701",3,"1999-07-21 00:00:00","GS",53.0999984741211,172,"C",107,"H","N","WITNESS AZ37DIST19",-9,-9,10
36,"0001-00701",4,"1999-07-21 00:00:00","GS",32.4000015258789,147,"I",72,"H","N","",-9,-9,10
36,"0001-00701",6,"1999-07-21 00:00:00","CO",1.20000004768372,12,"U",2,"H","N","1/100",-9,-9,100
36,"0001-00701",7,"1999-07-21 00:00:00","CO",0.800000011920929,8,"U",2,"H","N","1/100",-9,-9,100
36,"0001-00701",8,"1999-07-21 00:00:00","SP",4.80000019073486,24,"I",4,"R","N","",-9,-9,10
33,"0001-00605",7,"1999-07-13 00:00:00","PP",5.40000009536743,32,"I",16,"H","N","",-9,-9,10
33,"0001-00605",8,"1999-07-13 00:00:00","IC",8.60000038146973,41,"I",17,"H","N","",-9,-9,10
33,"0001-00605",9,"1999-07-13 00:00:00","PP",21.2999992370605,111,"D",37,"H","N","OLD TAG #51; WHITNESS DIST28.4 AZ152",-9,-9,10
33,"0001-00605",10,"1999-07-13 00:00:00","PP",13,87,"I",32,"H","N","",-9,-9,10
33,"0001-00605",11,"1999-07-13 00:00:00","PP",14.1000003814697,55,"I",35,"KT","N","",-9,-9,10
33,"0001-00605",12,"1999-07-13 00:00:00","GS",8.60000038146973,49,"S",24,"K","N","",-9,-9,10
33,"0001-00605",13,"1999-07-13 00:00:00","JP",11.8000001907349,64,"I",34,"K","N","OLD TAG READS 60C 1964; WHITNESS DIST7.8 AZ240 ",-9,-9,10
33,"0001-00605",14,"1999-07-13 00:00:00","JP",20.6000003814697,91,"D",37,"H","N","",-9,-9,10
33,"0001-00605",15,"1999-07-13 00:00:00","JP",14.5,77,"C",30,"F","N","",-9,-9,10
33,"0001-00605",16,"1999-07-13 00:00:00","PP",6.69999980926514,21,"S",6,"T","N","",-9,-9,10
33,"0001-00605",17,"1999-07-13 00:00:00","PP",4.69999980926514,17,"S",7,"T","N","",-9,-9,10
33,"0001-00605",18,"1999-07-13 00:00:00","CP",6.59999990463257,36,"I",13,"K","N","",-9,-9,10
34,"0001-00606",2,"1999-07-20 00:00:00","GS",45.5,112,"D",21,"H","N","WITNESS AZ36DIST16.7",-9,-9,10
34,"0001-00606",3,"1999-07-20 00:00:00","WF",29.5,87,"C",26,"K","N","",-9,-9,10
34,"0001-00606",4,"1999-07-20 00:00:00","IC",3.79999995231628,15,"U",2,"H","N","'1/100; WITNESS AZ109DIST6.7",-9,-9,100
34,"0001-00606",5,"1999-07-20 00:00:00","IC",6.5,23,"U",3,"H","N","",-9,-9,10
34,"0001-00606",6,"1999-07-20 00:00:00","IC",6.59999990463257,22,"U",2,"H","N","",-9,-9,10
34,"0001-00606",7,"1999-07-20 00:00:00","IC",5.09999990463257,16,"U",3,"H","N","",-9,-9,10
34,"0001-00606",8,"1999-07-20 00:00:00","IC",2.20000004768372,11,"U",1,"H","N","1/100",-9,-9,100
34,"0001-00606",9,"1999-07-20 00:00:00","IC",5,21,"U",5,"H","N","",-9,-9,10
34,"0001-00606",10,"1999-07-20 00:00:00","IC",6,24,"U",3,"H","N","",-9,-9,10
34,"0001-00606",11,"1999-07-20 00:00:00","IC",5.5,18,"U",2,"H","N","WITNESS AZ252DIST13.3",-9,-9,10
34,"0001-00606",12,"1999-07-20 00:00:00","IC",5.5,20,"U",3,"H","N","",-9,-9,10
34,"0001-00606",13,"1999-07-20 00:00:00","IC",7.09999990463257,25,"U",2,"H","N","",-9,-9,10
34,"0001-00606",14,"1999-07-20 00:00:00","IC",12.5,35,"I",3,"H","N","",-9,-9,10
35,"0001-00607",1,"1999-07-20 00:00:00","IC",15.6999998092651,63,"I",29,"H","N","WHITNESS AZ22 DIST 19.8",-9,-9,10
35,"0001-00607",2,"1999-07-20 00:00:00","IC",8.80000019073486,41,"I",27,"K","N","",-9,-9,10
35,"0001-00607",3,"1999-07-20 00:00:00","IC",16.8999996185303,59,"I",41,"K","N","",-9,-9,10
35,"0001-00607",4,"1999-07-20 00:00:00","IC",5.69999980926514,34,"S",21,"R","N","",-9,-9,10
35,"0001-00607",6,"1999-07-20 00:00:00","IC",27.5,90,"C",45,"K","N","",-9,-9,10
35,"0001-00607",7,"1999-07-20 00:00:00","IC",22.2000007629395,69,"S",45,"FKT","N","",-9,-9,10
35,"0001-00607",8,"1999-07-20 00:00:00","IC",14.8000001907349,53,"S",39,"H","T","",-9,-9,10
35,"0001-00607",10,"1999-07-20 00:00:00","IC",6.19999980926514,26,"S",19,"R","N","",-9,-9,10
35,"0001-00607",11,"1999-07-20 00:00:00","IC",28.7999992370605,93,"C",62,"S","N","WHITNESS DIST 17 AZ181",-9,-9,10
35,"0001-00607",12,"1999-07-20 00:00:00","WF",20.5,73,"C",12,"H","N","",-9,-9,10
35,"0001-00607",13,"1999-07-20 00:00:00","WF",27.3999996185303,126,"C",67,"F","N","",-9,-9,10
35,"0001-00607",14,"1999-07-20 00:00:00","IC",6.69999980926514,31,"S",23,"R","N","",-9,-9,10
35,"0001-00607",15,"1999-07-20 00:00:00","IC",12.5,47,"S",24,"H","N","",-9,-9,10
35,"0001-00607",16,"1999-07-20 00:00:00","IC",11.3999996185303,38,"S",19,"FKR","N","",-9,-9,10
35,"0001-00607",17,"1999-07-20 00:00:00","IC",22.5,76,"C",42,"H","N","",-9,-9,10
35,"0001-00607",18,"1999-07-20 00:00:00","BO",14.1000003814697,59,"C",32,"B","N","WHITNESS DIST 17.8 AZ 272",-9,-9,10
35,"0001-00607",19,"1999-07-20 00:00:00","WF",6.5,33,"S",19,"B","N","",-9,-9,10
35,"0001-00607",21,"1999-07-20 00:00:00","IC",5.69999980926514,26,"S",18,"KR","T","",-9,-9,10
35,"0001-00607",22,"1999-07-20 00:00:00","BO",11.3999996185303,39,"I",30,"L","N","",-9,-9,10
35,"0001-00607",23,"1999-07-20 00:00:00","SP",5.80000019073486,27,"S",13,"JS","N","",-9,-9,10
35,"0001-00607",24,"1999-07-20 00:00:00","BO",15.6999998092651,73,"C",42,"H","N","",-9,-9,10
35,"0001-00607",25,"1999-07-20 00:00:00","BO",16.2000007629395,59,"I",32,"L","N","",-9,-9,10
36,"0001-00701",9,"1999-07-21 00:00:00","SP",7.69999980926514,35,"I",6,"H","N","1/100; WITNESS AZ123DIST2.3",-9,-9,10
36,"0001-00701",13,"1999-07-21 00:00:00","SP",0.600000023841858,8,"U",2,"R","N","",-9,-9,100
36,"0001-00701",14,"1999-07-21 00:00:00","WF",1.10000002384186,9,"U",1,"H","N","",-9,-9,100
36,"0001-00701",15,"1999-07-21 00:00:00","SP",14.8999996185303,71,"I",18,"H","N","",-9,-9,10
36,"0001-00701",18,"1999-07-21 00:00:00","CO",5.19999980926514,22,"I",5,"H","N","WITNESS AZ278DIST18.2",-9,-9,10
36,"0001-00701",19,"1999-07-21 00:00:00","SP",6.59999990463257,29,"I",8,"R","N","",-9,-9,10
36,"0001-00701",20,"1999-07-21 00:00:00","GS",23.1000003814697,106,"I",42,"L","N","",-9,-9,10
36,"0001-00701",21,"1999-07-21 00:00:00","WF",0.899999976158142,8,"U",1,"H","N","1/100",-9,-9,100
36,"0001-00701",22,"1999-07-21 00:00:00","GS",57,202,"C",123,"H","N","",-9,-9,10
37,"0001-00702",1,"1999-07-21 00:00:00","WF",28.7999992370605,151,"I",90,"H","N","WHITNESS DIST16.6 AZ21",-9,-9,10
37,"0001-00702",2,"1999-07-21 00:00:00","IC",0.300000011920929,6,"U",2,"J","N","",-9,-9,100
37,"0001-00702",3,"1999-07-21 00:00:00","IC",0.800000011920929,7,"U",2,"LS","N","",-9,-9,100
37,"0001-00702",4,"1999-07-21 00:00:00","DW",5,31,"I",6,"H","N","",-9,-9,10
37,"0001-00702",5,"1999-07-21 00:00:00","WF",0.899999976158142,8,"U",3,"H","N","",-9,-9,100
37,"0001-00702",6,"1999-07-21 00:00:00","WF",1.39999997615814,9,"S",4,"H","N","",-9,-9,100
37,"0001-00702",7,"1999-07-21 00:00:00","IC",1.10000002384186,10,"U",3,"H","N","",-9,-9,100
37,"0001-00702",8,"1999-07-21 00:00:00","IC",0.300000011920929,5,"U",1,"L","N","",-9,-9,100
37,"0001-00702",9,"1999-07-21 00:00:00","WF",0.800000011920929,7,"S",3,"H","N","",-9,-9,100
37,"0001-00702",10,"1999-07-21 00:00:00","IC",2.09999990463257,12,"U",3,"H","N","",-9,-9,100
37,"0001-00702",11,"1999-07-21 00:00:00","WF",2.20000004768372,13,"U",4,"H","N","",-9,-9,100
37,"0001-00702",12,"1999-07-21 00:00:00","IC",1.20000004768372,10,"S",4,"H","N","",-9,-9,100
37,"0001-00702",13,"1999-07-21 00:00:00","IC",1.39999997615814,11,"U",3,"H","N","",-9,-9,100
37,"0001-00702",14,"1999-07-21 00:00:00","IC",0.600000023841858,6,"U",1,"H","N","",-9,-9,100
37,"0001-00702",15,"1999-07-21 00:00:00","IC",0.5,7,"U",2,"H","N","",-9,-9,100
37,"0001-00702",16,"1999-07-21 00:00:00","WF",0.699999988079071,6,"S",3,"H","N","",-9,-9,100
37,"0001-00702",17,"1999-07-21 00:00:00","WF",0.800000011920929,6,"U",2,"H","N","",-9,-9,100
37,"0001-00702",18,"1999-07-21 00:00:00","IC",0.600000023841858,7,"U",3,"H","N","",-9,-9,100
37,"0001-00702",19,"1999-07-21 00:00:00","WF",1.29999995231628,7,"U",2,"H","N","",-9,-9,100
37,"0001-00702",20,"1999-07-21 00:00:00","IC",45,140,"I",106,"FKT","N","WHITNESS DIST13.6 AZ260",-9,-9,10
37,"0001-00702",21,"1999-07-21 00:00:00","WF",18.8999996185303,130,"I",95,"FLS","N","",-9,-9,10
37,"0001-00702",22,"1999-07-21 00:00:00","WF",0.699999988079071,6,"S",4,"H","N","",-9,-9,100
37,"0001-00702",23,"1999-07-21 00:00:00","WF",0.200000002980232,5,"U",2,"H","N","",-9,-9,100
37,"0001-00702",24,"1999-07-21 00:00:00","CO",0.5,6,"S",3,"F","N","",-9,-9,100
37,"0001-00702",25,"1999-07-21 00:00:00","CO",0.5,6,"U",2,"F","N","",-9,-9,100
37,"0001-00702",26,"1999-07-21 00:00:00","IC",0.300000011920929,5,"S",3,"H","N","",-9,-9,100
37,"0001-00702",27,"1999-07-21 00:00:00","WF",0.400000005960464,6,"S",4,"H","N","",-9,-9,100
37,"0001-00702",28,"1999-07-21 00:00:00","WF",0.400000005960464,6,"S",3,"H","N","",-9,-9,100
37,"0001-00702",29,"1999-07-21 00:00:00","WF",1,7,"U",3,"H","N","",-9,-9,100
37,"0001-00702",30,"1999-07-21 00:00:00","WF",1.10000002384186,7,"U",2,"J","N","",-9,-9,100
37,"0001-00702",31,"1999-07-21 00:00:00","GS",56.5,206,"D",99,"S","N","WHITNESS DIST27.7 AZ348",-9,-9,10
37,"0001-00702",32,"1999-07-21 00:00:00","WF",0.300000011920929,6,"U",2,"H","N","",-9,-9,100
37,"0001-00702",33,"1999-07-21 00:00:00","IC",0.200000002980232,5,"U",1,"H","N","",-9,-9,100
38,"0001-00703",1,"1999-07-22 00:00:00","GS",28.7000007629395,121,"I",48,"H","N","WHITNESS DIST 33.7 AZ 358",-9,-9,10
38,"0001-00703",2,"1999-07-22 00:00:00","GS",59.9000015258789,209,"C",79,"H","N","WHITNESS DIST 14.8 AZ 113",-9,-9,10
38,"0001-00703",3,"1999-07-22 00:00:00","GS",89.6999969482422,212,"D",72,"H","N","STILL CRANKING AWAY",-9,-9,10
38,"0001-00703",4,"1999-07-22 00:00:00","BO",28,47,"I",29,"L","N","WHITNESS DIST 18.9 AZ 186",-9,-9,10
38,"0001-00703",5,"1999-07-22 00:00:00","IC",14.8000001907349,65,"I",34,"H","N","",-9,-9,10
39,"0001-00704",2,"1999-07-22 00:00:00","WF",26.1000003814697,126,"C",67,"H","N","WHITNESS 19.6 AZ49, CORE HIT PITH",-9,-9,10
39,"0001-00704",3,"1999-07-22 00:00:00","BO",13.6000003814697,62,"I",9,"FT","N","JOINED AT BASE W/ 3,4,5",-9,-9,10
39,"0001-00704",4,"1999-07-22 00:00:00","BO",18.3999996185303,105,"I",6,"H","N","JOINED AT BASE 3,4,5",-9,-9,10
39,"0001-00704",5,"1999-07-22 00:00:00","BO",12.6000003814697,11,"S",6,"T","N","JOINED AT BASE 3,4,5, WHITNESS DIST 5.6",-9,-9,10
39,"0001-00704",7,"1999-07-22 00:00:00","GS",50.7999992370605,174,"C",80,"H","N","WHITNESS DIST 29.7 AZ 325, CORE HIT PITH",-9,-9,10
40,"0001-00706",1,"1999-07-22 00:00:00","WF",34.5,162,"D",81,"H","N","WITNESS AZ21DIST23.3",-9,-9,10
40,"0001-00706",2,"1999-07-22 00:00:00","IC",21.1000003814697,95,"I",65,"L","N","",-9,-9,10
40,"0001-00706",3,"1999-07-22 00:00:00","WF",0.699999988079071,7,"U",2,"H","N","1/100",-9,-9,100
40,"0001-00706",4,"1999-07-22 00:00:00","WF",7.40000009536743,41,"I",35,"H","T","",-9,-9,10
40,"0001-00706",5,"1999-07-22 00:00:00","WF",0.300000011920929,5,"U",2,"H","N","1/100",-9,-9,100
40,"0001-00706",6,"1999-07-22 00:00:00","GS",67.6999969482422,203,"D",114,"H","N","WITNESS AZ184DIST23.3",-9,-9,10
40,"0001-00706",7,"1999-07-22 00:00:00","IC",16.7999992370605,84,"I",64,"L","N","",-9,-9,10
40,"0001-00706",8,"1999-07-22 00:00:00","AL",0.699999988079071,12,"S",6,"H","N","1/100",-9,-9,100
40,"0001-00706",9,"1999-07-22 00:00:00","AL",0.600000023841858,11,"S",5,"H","N","1/100",-9,-9,100
40,"0001-00706",10,"1999-07-22 00:00:00","AL",0.5,9,"S",3,"H","N","1/100",-9,-9,100
40,"0001-00706",11,"1999-07-22 00:00:00","AL",1.20000004768372,14,"U",3,"L","N","1/100",-9,-9,100
40,"0001-00706",12,"1999-07-22 00:00:00","AL",1.20000004768372,5,"S",3,"FL","N","1/100",-9,-9,100
40,"0001-00706",13,"1999-07-22 00:00:00","AL",0.300000011920929,9,"S",3,"H","N","1/100",-9,-9,100
40,"0001-00706",14,"1999-07-22 00:00:00","AL",0.200000002980232,9,"S",3,"H","N","1/100",-9,-9,100
40,"0001-00706",15,"1999-07-22 00:00:00","IC",26.5,85,"I",53,"LT","N","",-9,-9,10
40,"0001-00706",16,"1999-07-22 00:00:00","IC",35.9000015258789,128,"C",61,"M","N","1/100; M3; WITNESS AZ294DIST3.3",-9,-9,10
41,"0001-00707",1,"1999-07-23 00:00:00","SP",21.7999992370605,105,"I",50,"KT","N","1/100",-9,-9,10
41,"0001-00707",4,"1999-07-23 00:00:00","GS",40.9000015258789,185,"D",110,"H","N","",-9,-9,10
41,"0001-00707",5,"1999-07-23 00:00:00","PP",29,160,"C",101,"S","N","WITNESS AZ113DIST22.1",-9,-9,10
41,"0001-00707",8,"1999-07-23 00:00:00","IC",15,64,"I",41,"R","N","",-9,-9,10
41,"0001-00707",10,"1999-07-23 00:00:00","IC",21.7000007629395,71,"I",60,"T","N","",-9,-9,10
41,"0001-00707",11,"1999-07-23 00:00:00","GS",45.7000007629395,176,"C",85,"H","N","WITNESS AZ200DIST10.9",-9,-9,10
41,"0001-00707",12,"1999-07-23 00:00:00","CO",0.899999976158142,8,"U",2,"H","N","",-9,-9,100
41,"0001-00707",13,"1999-07-23 00:00:00","SP",6.30000019073486,32,"S",10,"T","N","TOP DEAD",-9,-9,10
41,"0001-00707",14,"1999-07-23 00:00:00","IC",19.2000007629395,68,"I",32,"H","N","",-9,-9,10
41,"0001-00707",15,"1999-07-23 00:00:00","IC",7.5,25,"S",20,"JR","N","",-9,-9,10
