"InvID","PlotID","Invdate","Treenum","Species","Cdeath","Yrdeath","Comment"
141,"0001-00809","2012-06-05 00:00:00",21,"PP","N","9","FALLEN"
142,"0001-00810","2012-06-05 00:00:00",4,"IC","N","9","TOO SMALL FOR SNAG"
142,"0001-00810","2012-06-05 00:00:00",5,"WF","N","9","TOO SMALL FOR SNAG"
142,"0001-00810","2012-06-05 00:00:00",7,"BO","N","9","TOO SMALL FOR SNAG"
142,"0001-00810","2012-06-05 00:00:00",14,"IC","U","9","TOO SMALL "
142,"0001-00810","2012-06-05 00:00:00",17,"IC","N","9","TOO SMALL FOR SNAG"
143,"0001-00901","2012-09-18 00:00:00",2,"WF","U","9","TOO SMALL"
143,"0001-00901","2012-09-18 00:00:00",6,"IC","U","9","TOO SMALL"
143,"0001-00901","2012-09-18 00:00:00",13,"WF","U","9","TOO SMALL"
143,"0001-00901","2012-09-18 00:00:00",14,"IC","U","9","TOO SMALL"
144,"0001-00902","2012-09-18 00:00:00",4,"IC","N","9",""
144,"0001-00902","2012-09-18 00:00:00",10,"WF","U","9","TOO SMALL"
144,"0001-00902","2012-09-18 00:00:00",11,"WF","M","9",""
144,"0001-00902","2012-09-18 00:00:00",21,"WF","U","9","TOO SMALL"
147,"0001-00905","2012-09-16 00:00:00",1,"WF","X","9",""
147,"0001-00905","2012-09-16 00:00:00",5,"IC","N","9",""
148,"0001-00906","2012-09-16 00:00:00",6,"IC","U","9","TOO SMALL"
148,"0001-00906","2012-09-16 00:00:00",9,"IC","N","9",""
148,"0001-00906","2012-09-16 00:00:00",13,"SP","N","9",""
149,"0001-00907","2012-09-15 00:00:00",14,"BO","N","9",""
151,"0001-00909","2012-06-04 00:00:00",3,"WF","U","9","TOO SMALL "
151,"0001-00909","2012-06-04 00:00:00",6,"WF","U","9","TOO SMALL "
151,"0001-00909","2012-06-04 00:00:00",8,"WF","U","9","TOO SMALL "
151,"0001-00909","2012-06-04 00:00:00",10,"IC","M","9","PROBABLY FALLEN "
151,"0001-00909","2012-06-04 00:00:00",12,"WF","X","9","TOO SMALL "
151,"0001-00909","2012-06-04 00:00:00",16,"WF","X","9","TOO SMALL "
151,"0001-00909","2012-06-04 00:00:00",17,"WF","X","9","TOO SMALL "
151,"0001-00909","2012-06-04 00:00:00",21,"WF","X","9","TOO SMALL "
151,"0001-00909","2012-06-04 00:00:00",22,"IC","N","9","FALLEN "
151,"0001-00909","2012-06-04 00:00:00",26,"WF","U","9","TOO SMALL "
151,"0001-00909","2012-06-04 00:00:00",30,"WF","U","9",""
152,"0001-00910","2012-06-05 00:00:00",4,"IC","N","9",""
153,"0001-01002","2012-09-18 00:00:00",9,"WF","U","9",""
154,"0001-01003","2012-09-17 00:00:00",25,"WF","U","9","TOO SMALL"
154,"0001-01003","2012-09-17 00:00:00",26,"WF","U","9","TOO SMALL"
154,"0001-01003","2012-09-17 00:00:00",27,"WF","U","9","TOO SMALL"
154,"0001-01003","2012-09-17 00:00:00",28,"IC","U","9","TOO SMALL"
154,"0001-01003","2012-09-17 00:00:00",29,"IC","U","9","TOO SMALL"
154,"0001-01003","2012-09-17 00:00:00",30,"IC","U","9","TOO SMALL"
154,"0001-01003","2012-09-17 00:00:00",31,"WF","U","9","TOO SMALL"
154,"0001-01003","2012-09-17 00:00:00",32,"WF","U","9","TOO SMALL"
154,"0001-01003","2012-09-17 00:00:00",33,"WF","U","9","TOO SMALL"
154,"0001-01003","2012-09-17 00:00:00",34,"WF","U","9","TOO SMALL"
155,"0001-01004","2012-09-17 00:00:00",3,"WF","U","9","TOO SMALL"
155,"0001-01004","2012-09-17 00:00:00",4,"WF","U","9","TOO SMALL"
155,"0001-01004","2012-09-17 00:00:00",6,"CO","U","9","TOO SMALL"
155,"0001-01004","2012-09-17 00:00:00",8,"WF","U","9","TOO SMALL"
155,"0001-01004","2012-09-17 00:00:00",11,"WF","X","9","TOO SMALL"
155,"0001-01004","2012-09-17 00:00:00",14,"WF","U","9","TOO SMALL"
156,"0001-01005","2012-09-16 00:00:00",1,"WF","U","9","TOO SMALL"
156,"0001-01005","2012-09-16 00:00:00",5,"WF","U","9","TOO SMALL"
156,"0001-01005","2012-09-16 00:00:00",12,"IC","U","9","TOO SMALL"
156,"0001-01005","2012-09-16 00:00:00",13,"IC","U","9","TOO SMALL"
156,"0001-01005","2012-09-16 00:00:00",15,"IC","U","9","TOO SMALL"
156,"0001-01005","2012-09-16 00:00:00",16,"IC","U","9","TOO SMALL"
156,"0001-01005","2012-09-16 00:00:00",17,"IC","U","9","TOO SMALL"
156,"0001-01005","2012-09-16 00:00:00",18,"IC","U","9","TOO SMALL"
157,"0001-01006","2012-06-06 00:00:00",14,"WF","M","9",""
159,"0001-01008","2012-06-07 00:00:00",7,"IC","M","9",""
159,"0001-01008","2012-06-07 00:00:00",14,"WF","U","9","TOO SMALL"
159,"0001-01008","2012-06-07 00:00:00",16,"WF","U","9","TOO SMALL"
160,"0001-01009","2012-06-06 00:00:00",10,"WF","N","9","FALLEN "
160,"0001-01009","2012-06-06 00:00:00",17,"WF","M","9","PROBABLY FALLEN "
160,"0001-01009","2012-06-06 00:00:00",18,"IC","P","9","FALLEN "
160,"0001-01009","2012-06-06 00:00:00",19,"WF","U","9","TOO SMALL "
160,"0001-01009","2012-06-06 00:00:00",20,"IC","U","9","TOO SMALL "
161,"0001-01010","2012-06-06 00:00:00",1,"WF","U","9","TOO SMALL"
161,"0001-01010","2012-06-06 00:00:00",2,"WF","U","9","TOO SMALL"
161,"0001-01010","2012-06-06 00:00:00",4,"WF","U","9","TOO SMALL"
161,"0001-01010","2012-06-06 00:00:00",5,"WF","U","9","TOO SMALL"
161,"0001-01010","2012-06-06 00:00:00",6,"WF","N","9","FALLEN"
161,"0001-01010","2012-06-06 00:00:00",8,"WF","N","9","FALLEN"
161,"0001-01010","2012-06-06 00:00:00",12,"WF","N","9","FALLEN"
161,"0001-01010","2012-06-06 00:00:00",15,"WF","W","9","FALLEN"
162,"0001-01102","2012-09-18 00:00:00",2,"WF","N","9",""
162,"0001-01102","2012-09-18 00:00:00",5,"WF","N","9",""
162,"0001-01102","2012-09-18 00:00:00",9,"WF","C","9",""
162,"0001-01102","2012-09-18 00:00:00",11,"WF","N","9",""
163,"0001-01104","2012-06-06 00:00:00",1,"DW","X","9","TOO SMALL"
163,"0001-01104","2012-06-06 00:00:00",3,"DW","M","9",""
163,"0001-01104","2012-06-06 00:00:00",4,"DW","M","9",""
163,"0001-01104","2012-06-06 00:00:00",5,"DW","M","9",""
163,"0001-01104","2012-06-06 00:00:00",6,"DW","M","9",""
163,"0001-01104","2012-06-06 00:00:00",13,"DW","X","9","TOO SMALL"
163,"0001-01104","2012-06-06 00:00:00",17,"IC","X","9","TOO SMALL"
163,"0001-01104","2012-06-06 00:00:00",18,"DW","X","9","TOO SMALL"
163,"0001-01104","2012-06-06 00:00:00",19,"DW","X","9","TOO SMALL"
163,"0001-01104","2012-06-06 00:00:00",20,"DW","X","9","TOO SMALL"
164,"0001-01204","2012-06-05 00:00:00",2,"WF","R","9",""
164,"0001-01204","2012-06-05 00:00:00",12,"WF","R","9",""
165,"0001-01302","2012-06-05 00:00:00",3,"GS","N","9","FALLEN"
165,"0001-01302","2012-06-05 00:00:00",10,"GS","N","9","MISSING; FALLEN"
165,"0001-01302","2012-06-05 00:00:00",15,"GS","N","9","FALLEN"
165,"0001-01302","2012-06-05 00:00:00",24,"WF","N","4",""
166,"0001-00305","2013-06-22 00:00:00",2,"WF","R","9",""
166,"0001-00305","2013-06-22 00:00:00",3,"SP","R","9",""
166,"0001-00305","2013-06-22 00:00:00",4,"WF","M","9",""
166,"0001-00305","2013-06-22 00:00:00",5,"WF","M","9",""
166,"0001-00305","2013-06-22 00:00:00",6,"IC","R","9",""
166,"0001-00305","2013-06-22 00:00:00",7,"IC","R","9",""
166,"0001-00305","2013-06-22 00:00:00",8,"WF","M","9",""
166,"0001-00305","2013-06-22 00:00:00",9,"WF","R","9",""
166,"0001-00305","2013-06-22 00:00:00",10,"SP","R","9",""
166,"0001-00305","2013-06-22 00:00:00",12,"WF","R","9",""
166,"0001-00305","2013-06-22 00:00:00",13,"IC","M","9",""
166,"0001-00305","2013-06-22 00:00:00",14,"WF","R","9",""
166,"0001-00305","2013-06-22 00:00:00",15,"WF","R","9",""
166,"0001-00305","2013-06-22 00:00:00",16,"SP","R","9",""
166,"0001-00305","2013-06-22 00:00:00",17,"WF","M","9",""
166,"0001-00305","2013-06-22 00:00:00",24,"WF","M","9",""
166,"0001-00305","2013-06-22 00:00:00",25,"WF","R","9",""
166,"0001-00305","2013-06-22 00:00:00",27,"WF","R","9",""
167,"0001-00607","2013-06-22 00:00:00",1,"IC","R","9",""
167,"0001-00607","2013-06-22 00:00:00",2,"IC","M","9",""
167,"0001-00607","2013-06-22 00:00:00",4,"IC","M","9",""
167,"0001-00607","2013-06-22 00:00:00",5,"WF","M","9",""
167,"0001-00607","2013-06-22 00:00:00",8,"IC","R","9",""
167,"0001-00607","2013-06-22 00:00:00",9,"WF","M","9",""
167,"0001-00607","2013-06-22 00:00:00",10,"IC","M","9",""
167,"0001-00607","2013-06-22 00:00:00",14,"IC","R","9",""
167,"0001-00607","2013-06-22 00:00:00",15,"IC","R","9",""
167,"0001-00607","2013-06-22 00:00:00",16,"IC","R","9",""
167,"0001-00607","2013-06-22 00:00:00",18,"BO","M","9",""
167,"0001-00607","2013-06-22 00:00:00",19,"WF","M","9",""
167,"0001-00607","2013-06-22 00:00:00",20,"WF","M","9",""
167,"0001-00607","2013-06-22 00:00:00",21,"IC","M","9",""
167,"0001-00607","2013-06-22 00:00:00",22,"BO","M","9",""
167,"0001-00607","2013-06-22 00:00:00",23,"SP","M","9",""
167,"0001-00607","2013-06-22 00:00:00",24,"BO","R","9",""
167,"0001-00607","2013-06-22 00:00:00",25,"BO","R","9",""
169,"0001-01101","2013-06-21 00:00:00",3,"IC","M","9",""
169,"0001-01101","2013-06-21 00:00:00",5,"IC","M","9",""
169,"0001-01101","2013-06-21 00:00:00",7,"IC","M","9",""
169,"0001-01101","2013-06-21 00:00:00",9,"IC","M","9",""
169,"0001-01101","2013-06-21 00:00:00",11,"IC","M","9",""
169,"0001-01101","2013-06-21 00:00:00",13,"IC","M","9",""
169,"0001-01101","2013-06-21 00:00:00",14,"IC","M","9",""
169,"0001-01101","2013-06-21 00:00:00",15,"IC","M","9",""
169,"0001-01101","2013-06-21 00:00:00",17,"IC","M","9",""
169,"0001-01101","2013-06-21 00:00:00",18,"IC","M","9",""
169,"0001-01101","2013-06-21 00:00:00",19,"IC","M","9",""
169,"0001-01101","2013-06-21 00:00:00",20,"IC","M","9",""
169,"0001-01101","2013-06-21 00:00:00",21,"IC","M","9",""
170,"0001-01103","2013-06-21 00:00:00",2,"WF","M","9","MISSING"
170,"0001-01103","2013-06-21 00:00:00",4,"WF","M","9","TOO SMALL"
170,"0001-01103","2013-06-21 00:00:00",5,"WF","M","9","TOO SMALL"
170,"0001-01103","2013-06-21 00:00:00",6,"WF","M","9","MISSING"
170,"0001-01103","2013-06-21 00:00:00",7,"WF","M","9","TOO SMALL"
170,"0001-01103","2013-06-21 00:00:00",8,"WF","M","9","TOO SMALL"
170,"0001-01103","2013-06-21 00:00:00",9,"WF","M","9","TOO SMALL"
170,"0001-01103","2013-06-21 00:00:00",10,"WF","M","9","TOO SMALL"
170,"0001-01103","2013-06-21 00:00:00",12,"IC","M","9","TOO SMALL"
170,"0001-01103","2013-06-21 00:00:00",13,"WF","M","9","TOO SMALL"
170,"0001-01103","2013-06-21 00:00:00",14,"WF","M","9",""
171,"0001-01201","2013-07-20 00:00:00",9,"IC","U","9","TOO SMALL"
171,"0001-01201","2013-07-20 00:00:00",12,"IC","U","9","TOO SMALL"
171,"0001-01201","2013-07-20 00:00:00",13,"IC","U","9","TOO SMALL"
171,"0001-01201","2013-07-20 00:00:00",15,"WF","U","9","TOO SMALL"
172,"0001-01202","2013-06-20 00:00:00",6,"WF","M","9",""
172,"0001-01202","2013-06-20 00:00:00",7,"WF","M","9",""
172,"0001-01202","2013-06-20 00:00:00",9,"WF","M","9","MISSING"
174,"0001-01301","2013-06-20 00:00:00",2,"WF","N","9",""
186,"0001-01104","2013-07-21 00:00:00",11,"IC","U","9","STUMP TOO SMALL"
186,"0001-01104","2013-07-21 00:00:00",13,"DW","U","9","TOO SMALL"
186,"0001-01104","2013-07-21 00:00:00",17,"IC","U","9","TOO SMALL"
186,"0001-01104","2013-07-21 00:00:00",18,"DW","U","9","TOO SMALL"
186,"0001-01104","2013-07-21 00:00:00",19,"DW","U","9","TOO SMALL"
186,"0001-01104","2013-07-21 00:00:00",20,"DW","U","9","TOO SMALL"
187,"0001-01302","2013-06-21 00:00:00",3,"GS","N","9","FALLEN"
187,"0001-01302","2013-06-21 00:00:00",5,"GS","M","9",""
187,"0001-01302","2013-06-21 00:00:00",10,"GS","U","9","MISSING; FALLEN"
187,"0001-01302","2013-06-21 00:00:00",15,"GS","N","9","FALLEN"
187,"0001-01302","2013-06-21 00:00:00",21,"GS","U","4","BROKEN AT 5FT AT ANGLE"
187,"0001-01302","2013-06-21 00:00:00",22,"GS","U","9",""
187,"0001-01302","2013-06-21 00:00:00",23,"GS","U","9",""
187,"0001-01302","2013-06-21 00:00:00",24,"WF","U","9","LIKE ACTUALLY TOTALLY COSUMED"
189,"0001-01304","2013-06-22 00:00:00",1,"WF","N","9","FALLEN"
189,"0001-01304","2013-06-22 00:00:00",2,"WF","N","9","FALLEN"
189,"0001-01304","2013-06-22 00:00:00",4,"WF","N","9","FALLEN"
189,"0001-01304","2013-06-22 00:00:00",11,"WF","M","9",""
189,"0001-01304","2013-06-22 00:00:00",12,"WF","M","9",""
190,"0001-01401","2013-06-22 00:00:00",4,"WF","M","9",""
190,"0001-01401","2013-06-22 00:00:00",5,"WF","M","9",""
191,"0001-01402","2013-06-22 00:00:00",3,"WF","M","9",""
191,"0001-01402","2013-06-22 00:00:00",8,"WF","N","9",""
191,"0001-01402","2013-06-22 00:00:00",10,"SP","M","9",""
191,"0001-01402","2013-06-22 00:00:00",12,"WF","U","9",""
192,"0001-01403","2013-06-22 00:00:00",5,"WF","U","9",""
192,"0001-01403","2013-06-22 00:00:00",6,"SP","U","9",""
194,"0001-00909","2013-06-23 00:00:00",3,"WF","U","9","TOO SMALL "
194,"0001-00909","2013-06-23 00:00:00",6,"WF","U","9","TOO SMALL "
194,"0001-00909","2013-06-23 00:00:00",8,"WF","U","9","TOO SMALL "
194,"0001-00909","2013-06-23 00:00:00",10,"IC","M","9","PROBABLY FALLEN "
194,"0001-00909","2013-06-23 00:00:00",12,"WF","U","9","TOO SMALL "
194,"0001-00909","2013-06-23 00:00:00",16,"WF","U","9","TOO SMALL "
194,"0001-00909","2013-06-23 00:00:00",17,"WF","U","9","TOO SMALL "
194,"0001-00909","2013-06-23 00:00:00",21,"WF","U","9","TOO SMALL "
194,"0001-00909","2013-06-23 00:00:00",22,"IC","N","9","FALLEN "
194,"0001-00909","2013-06-23 00:00:00",24,"IC","U","9","SNAG  TOO SMALL"
194,"0001-00909","2013-06-23 00:00:00",26,"WF","U","9","TOO SMALL "
194,"0001-00909","2013-06-23 00:00:00",28,"IC","F","9","SNAG TOO SMALL"
194,"0001-00909","2013-06-23 00:00:00",29,"IC","F","9","SNAG TOO SMALL; BOLE SKINNED AT DBH"
194,"0001-00909","2013-06-23 00:00:00",30,"WF","U","9",""
195,"0001-00206","2015-07-12 00:00:00",27,"WF","M","9","MISSING"
195,"0001-00206","2015-07-12 00:00:00",28,"WF","M","9","MISSING"
195,"0001-00206","2015-07-12 00:00:00",29,"WF","M","9","MISSING"
195,"0001-00206","2015-07-12 00:00:00",30,"IC","U","9","TOO SMALL"
195,"0001-00206","2015-07-12 00:00:00",44,"WF","M","9","MISSING"
195,"0001-00206","2015-07-12 00:00:00",45,"WF","M","9","MISSING"
196,"0001-00204","2015-06-12 00:00:00",1,"WF","M","9","MISSING"
196,"0001-00204","2015-06-12 00:00:00",4,"IC","M","9","MISSING"
196,"0001-00204","2015-06-12 00:00:00",6,"WF","M","9","MISSING"
196,"0001-00204","2015-06-12 00:00:00",8,"WF","M","9","MISSING"
196,"0001-00204","2015-06-12 00:00:00",10,"WF","M","9","MISSING"
196,"0001-00204","2015-06-12 00:00:00",11,"WF","M","9","MISSING"
196,"0001-00204","2015-06-12 00:00:00",12,"WF","M","9","MISSING"
196,"0001-00204","2015-06-12 00:00:00",15,"IC","X","9",""
196,"0001-00204","2015-06-12 00:00:00",17,"IC","M","9","MISSING"
196,"0001-00204","2015-06-12 00:00:00",20,"WF","U","9","STUMP"
196,"0001-00204","2015-06-12 00:00:00",22,"SP","M","9",""
196,"0001-00204","2015-06-12 00:00:00",23,"IC","M","9",""
196,"0001-00204","2015-06-12 00:00:00",24,"IC","M","9",""
