"InvID","PlotID","Invdate","Azimuth","Species","To#24Inch","To1Inch","To3Inch","1FtDuff","1FtLitter","3FtDuff","3FtLitter","1FtFuel","2FtFuel","3FtFuel"
56,"0001-00905","1999-08-04 00:00:00",205,"MC",26,8,6,1.20000004768372,1.39999997615814,1.29999995231628,0.699999988079071,1.29999995231628,2.70000004768372,0.600000023841858
56,"0001-00905","1999-08-04 00:00:00",265,"MC",39,6,2,1.10000002384186,2.59999990463257,0.699999988079071,1.60000002384186,1.20000004768372,1.70000004768372,13
57,"0001-00906","1999-08-10 00:00:00",59,"MC",14,5,6,1.10000002384186,2.20000004768372,0.600000023841858,0.899999976158142,1.29999995231628,0.400000005960464,2.79999995231628
57,"0001-00906","1999-08-10 00:00:00",119,"MC",24,3,2,0,0.899999976158142,2.5,1.79999995231628,1,0.5,1.70000004768372
58,"0001-00907","1999-08-04 00:00:00",351,"MC",31,9,1,0,1.10000002384186,0,1.89999997615814,2,3.40000009536743,3.70000004768372
58,"0001-00907","1999-08-04 00:00:00",51,"MC",21,5,0,0,1.60000002384186,0,1.89999997615814,4.59999990463257,4.19999980926514,2.40000009536743
59,"0001-00908","1999-08-03 00:00:00",88,"MC",43,4,2,0.400000005960464,0.5,0.300000011920929,0.200000002980232,0.5,0.5,0.400000005960464
59,"0001-00908","1999-08-03 00:00:00",148,"MC",39,5,0,0.400000005960464,0.400000005960464,0.300000011920929,0.400000005960464,0.400000005960464,0.200000002980232,0.400000005960464
60,"0001-00909","1999-08-03 00:00:00",89,"MC",43,7,1,1.29999995231628,0.899999976158142,1.70000004768372,1.70000004768372,4.30000019073486,2.5,2.40000009536743
60,"0001-00909","1999-08-03 00:00:00",149,"MC",35,10,2,0,1.20000004768372,0,0.899999976158142,2,1.20000004768372,2.20000004768372
61,"0001-00910","1999-08-03 00:00:00",60,"MC",26,7,2,0,2.5,0,1.5,1.10000002384186,1.60000002384186,1.39999997615814
61,"0001-00910","1999-08-03 00:00:00",120,"MC",16,10,1,0,1.29999995231628,0,5.5,1.29999995231628,1.79999995231628,2.59999990463257
62,"0001-01001","1999-08-24 00:00:00",60,"MC",14,7,2,0,4.40000009536743,4,1.29999995231628,0.699999988079071,2,2.5
62,"0001-01001","1999-08-24 00:00:00",120,"MC",5,4,3,3.70000004768372,3.20000004768372,3.5,2.29999995231628,3,2,2.59999990463257
63,"0001-01002","1999-08-19 00:00:00",349,"MC",21,12,2,1.5,1.60000002384186,1.39999997615814,1,2.20000004768372,2.70000004768372,2.29999995231628
63,"0001-01002","1999-08-19 00:00:00",49,"MC",33,11,2,1,1.20000004768372,0.699999988079071,1,2.20000004768372,2.79999995231628,2.40000009536743
64,"0001-01003","1999-08-19 00:00:00",341,"MC",4,0,0,0,0.899999976158142,0,1.70000004768372,0.300000011920929,0.600000023841858,1.29999995231628
64,"0001-01003","1999-08-19 00:00:00",41,"MC",6,1,1,0,0.899999976158142,0,0.800000011920929,1,0.300000011920929,0.400000005960464
65,"0001-01004","1999-08-19 00:00:00",158,"MC",23,9,1,1.39999997615814,0.5,0,1.5,0.699999988079071,1.20000004768372,0.300000011920929
65,"0001-01004","1999-08-19 00:00:00",218,"MC",12,6,0,1.29999995231628,0.5,0,0.699999988079071,1,1.20000004768372,1.20000004768372
66,"0001-01005","1999-08-19 00:00:00",31,"MC",38,7,0,1,1.60000002384186,0,0.600000023841858,4,3.40000009536743,1.39999997615814
66,"0001-01005","1999-08-19 00:00:00",91,"MC",30,2,3,0.600000023841858,1.5,1.60000002384186,2.40000009536743,2.09999990463257,1.29999995231628,2.5
