"InvID","PlotID","Invdate","Azimuth","Species","To#24Inch","To1Inch","To3Inch","1FtDuff","1FtLitter","3FtDuff","3FtLitter","1FtFuel","2FtFuel","3FtFuel"
86,"0001-00310","2015-10-06 00:00:00",260,"MC",4,2,1,0,0.100000001490116,0.300000011920929,0.200000002980232,1,1,4
86,"0001-00310","2015-10-06 00:00:00",320,"MC",6,7,4,0.100000001490116,0.5,0,0.200000002980232,1,1,0
87,"0001-00312","2015-10-06 00:00:00",326,"MC",6,6,1,0.300000011920929,0.100000001490116,0.100000001490116,0.400000005960464,0,1,4
87,"0001-00312","2015-10-06 00:00:00",26,"MC",4,6,0,0,0.100000001490116,0.200000002980232,0.200000002980232,1,0,9
88,"0001-00313","2015-10-06 00:00:00",16,"MC",4,8,2,0.200000002980232,0.5,1.20000004768372,0.600000023841858,5,4,13
88,"0001-00313","2015-10-06 00:00:00",76,"MC",4,4,0,0.300000011920929,1.10000002384186,1.39999997615814,1.10000002384186,7,4,1
89,"0001-00314","2015-10-06 00:00:00",217,"PP",1,0,0,0.200000002980232,1.89999997615814,0.200000002980232,3.20000004768372,2,1,0
89,"0001-00314","2015-10-06 00:00:00",277,"PP",1,2,5,0.300000011920929,2.5,0,1.70000004768372,1,4,18
90,"0001-00501","2015-09-13 00:00:00",308,"GF",2,2,1,0.100000001490116,0.100000001490116,0,0.100000001490116,1,2,0
90,"0001-00501","2015-09-13 00:00:00",8,"GF",0,1,0,0,0.300000011920929,0,0.100000001490116,1,0,0
91,"0001-00502","2015-09-13 00:00:00",255,"MC",1,0,0,0,0.200000002980232,0,0,0,4,0
91,"0001-00502","2015-09-13 00:00:00",315,"MC",5,4,1,0,0,0,0.100000001490116,0,8,0
92,"0001-00503","2015-09-13 00:00:00",262,"GF",16,6,2,0,0.100000001490116,0,0.100000001490116,1,4,1
92,"0001-00503","2015-09-13 00:00:00",322,"GF",0,1,2,0,0,0.100000001490116,0.100000001490116,0,1,1
93,"0001-00505","2015-09-13 00:00:00",56,"ES",0,4,1,0,0.100000001490116,0,0.300000011920929,0,3,0
93,"0001-00505","2015-09-13 00:00:00",116,"ES",2,0,1,0,0.100000001490116,0,0.100000001490116,0,1,1
94,"0001-00506","2015-09-13 00:00:00",252,"ES",4,2,7,0,0.899999976158142,0,0.300000011920929,2,0,0
94,"0001-00506","2015-09-13 00:00:00",312,"ES",4,9,8,0,0.699999988079071,0,0,1,1,1
95,"0001-00507","2015-09-13 00:00:00",92,"MC",7,4,1,0,0,0,0,0,1,1
95,"0001-00507","2015-09-13 00:00:00",152,"MC",3,5,2,0,0.800000011920929,0,0.699999988079071,8,2,9
96,"0001-00511","2015-10-07 00:00:00",279,"MC",1,3,0,0,0.300000011920929,0,0,0,0,2
96,"0001-00511","2015-10-07 00:00:00",339,"MC",3,1,0,0,0.400000005960464,0,0,3,0,0
97,"0001-00512","2015-10-07 00:00:00",118,"PP",1,7,4,1.5,1.10000002384186,0.5,0.899999976158142,2,4,74
97,"0001-00512","2015-10-07 00:00:00",178,"PP",1,13,6,3.90000009536743,1,1.20000004768372,1.20000004768372,1,1,10
98,"0001-00513","2015-10-07 00:00:00",322,"PP",5,4,0,0.300000011920929,1.60000002384186,0.400000005960464,0.899999976158142,2,1,1
98,"0001-00513","2015-10-07 00:00:00",22,"PP",1,2,0,0.200000002980232,1.10000002384186,0.899999976158142,1.10000002384186,1,1,1
99,"0001-00701","2015-09-12 00:00:00",308,"ES",8,3,2,0,0.200000002980232,0,0.200000002980232,0,1,1
99,"0001-00701","2015-09-12 00:00:00",8,"ES",4,5,0,0,0.200000002980232,0,0,1,0,0
100,"0001-00702","2015-09-12 00:00:00",174,"MC",13,5,7,0,0,0.200000002980232,0.5,2,6,3
100,"0001-00702","2015-09-12 00:00:00",234,"MC",25,15,1,0,0.100000001490116,0,0,2,3,0
101,"0001-00705","2015-09-12 00:00:00",332,"ES",4,2,0,0,0.200000002980232,0,0.200000002980232,0,2,1
101,"0001-00705","2015-09-12 00:00:00",32,"ES",6,7,0,0,0,0,0.300000011920929,0,1,0
102,"0001-00706","2015-09-12 00:00:00",290,"MC",11,10,4,0.200000002980232,0.300000011920929,0,0.5,5,4,1
102,"0001-00706","2015-09-12 00:00:00",350,"MC",4,3,0,0,0.200000002980232,0,0,1,2,0
103,"0001-00901","2015-08-13 00:00:00",201,"MC",8,0,0,0,1.20000004768372,0,0,2,4,2
103,"0001-00901","2015-08-13 00:00:00",261,"MC",11,1,0,0,1.10000002384186,0,0,2,3,1
287,"0005-00502","2012-08-01 00:00:00",180,"MC",35,10,0,1.79999995231628,1.20000004768372,4.59999990463257,1.5,2,0,9
288,"0005-00503","2012-07-16 00:00:00",264,"MC",4,3,3,7.5,1.70000004768372,0,0.400000005960464,7,8,2
104,"0001-00904","2015-08-13 00:00:00",6,"MC",6,0,3,0,0,0,0.5,3,4,2
104,"0001-00904","2015-08-13 00:00:00",66,"MC",10,1,2,0,2.29999995231628,1.5,1.20000004768372,3,2,2
105,"0001-00905","2015-08-12 00:00:00",5,"MC",11,3,1,0,1.79999995231628,0,1.5,3,2,2
105,"0001-00905","2015-08-12 00:00:00",65,"MC",22,2,1,0,1.20000004768372,0,1.10000002384186,2,2,2
106,"0001-00906","2015-08-12 00:00:00",12,"MC",22,3,3,0,0,0,0,5,2,0
106,"0001-00906","2015-08-12 00:00:00",72,"MC",25,5,3,0,0,0,1.5,1,7,2
107,"0001-00907","2015-08-12 00:00:00",244,"MC",42,5,2,0,0,2.29999995231628,2.5,2,6,6
107,"0001-00907","2015-08-12 00:00:00",304,"MC",8,4,2,0,0,0,0,5,3,2
108,"0001-00908","2015-08-12 00:00:00",269,"MC",4,1,0,0.300000011920929,1.20000004768372,0,0,3,1,3
108,"0001-00908","2015-08-12 00:00:00",209,"MC",11,2,0,0,0,0.600000023841858,1.39999997615814,3,2,2
109,"0001-00909","2015-08-12 00:00:00",249,"MC",3,1,1,0,0,0,0,0,2,0
109,"0001-00909","2015-08-12 00:00:00",189,"MC",7,3,1,0,0,2.20000004768372,1.29999995231628,0,2,5
110,"0001-00910","2015-08-12 00:00:00",72,"MC",30,1,3,0.200000002980232,1,3.59999990463257,1.79999995231628,3,3,6
110,"0001-00910","2015-08-12 00:00:00",132,"MC",30,3,1,1.60000002384186,1.10000002384186,0,0.5,3,0,4
111,"0001-00911","2015-08-11 00:00:00",300,"MC",18,12,2,2,1.60000002384186,1.89999997615814,2.09999990463257,3,3,5
111,"0001-00911","2015-08-11 00:00:00",240,"MC",39,12,1,2.5,1.79999995231628,5.19999980926514,1.60000002384186,3,4,2
112,"0001-00913","2015-08-11 00:00:00",326,"MC",7,8,2,0,0.400000005960464,1.39999997615814,2.5,4,2,2
112,"0001-00913","2015-08-11 00:00:00",266,"MC",1,9,2,2.29999995231628,2.40000009536743,2,2.20000004768372,3,3,3
113,"0001-00912","2015-08-11 00:00:00",300,"MC",9,5,2,1.39999997615814,2.90000009536743,6.19999980926514,2.59999990463257,5,2,3
113,"0001-00912","2015-08-11 00:00:00",0,"MC",11,5,0,1.79999995231628,1.89999997615814,1.79999995231628,1.20000004768372,6,2,4
114,"0001-00914","2015-08-11 00:00:00",20,"MC",8,1,3,0,0.300000011920929,1.5,1.70000004768372,3,5,3
114,"0001-00914","2015-08-11 00:00:00",80,"MC",31,1,0,1.10000002384186,1.5,0.100000001490116,0.400000005960464,2,2,3
115,"0001-01101","2015-08-13 00:00:00",180,"DS",1,0,0,0,1,0,0,3,1,0
115,"0001-01101","2015-08-13 00:00:00",120,"DS",1,0,0,0,0.5,0,0,1,0,1
116,"0001-01102","2015-08-13 00:00:00",160,"MC",3,4,3,1.5,2,0,0,2,4,0
116,"0001-01102","2015-08-13 00:00:00",220,"MC",6,5,1,0,0,0,1,2,2,0
117,"0001-01103","2015-08-13 00:00:00",194,"MC",9,4,2,1,2,0,0,2,1,0
117,"0001-01103","2015-08-13 00:00:00",254,"MC",6,6,2,1,1.5,0,0.5,2,12,1
118,"0001-01104","2015-08-13 00:00:00",182,"MC",16,14,1,0.5,1.5,0.699999988079071,2.59999990463257,2,6,3
118,"0001-01104","2015-08-13 00:00:00",242,"MC",18,4,2,1.5,1.39999997615814,0,0,6,3,1
119,"0001-01105","2015-08-13 00:00:00",9,"MC",8,6,5,0,0,2.09999990463257,2.29999995231628,0,3,8
119,"0001-01105","2015-08-13 00:00:00",309,"MC",46,5,1,1,0.699999988079071,0,0,3,4,2
120,"0001-01106","2015-08-13 00:00:00",170,"MC",16,4,2,3,1.5,2,2,2,1,3
120,"0001-01106","2015-08-13 00:00:00",230,"MC",10,3,0,0,1,0,1.5,1,3,5
121,"0001-01107","2015-08-13 00:00:00",178,"MC",50,6,3,2,2,1,2,6,3,3
121,"0001-01107","2015-08-13 00:00:00",238,"MC",47,11,0,0,0,1.5,2,0,3,2
122,"0001-01108","2015-08-13 00:00:00",32,"MC",2,5,3,0.5,3,0,1,4,1,1
122,"0001-01108","2015-08-13 00:00:00",92,"MC",4,5,4,1.5,2,1.5,2.5,4,3,5
123,"0001-01110","2015-08-12 00:00:00",96,"MC",2,1,0,1.5,2,1.5,3,2,62,3
123,"0001-01110","2015-08-12 00:00:00",156,"MC",1,2,2,1,2,2,3,2,8,4
124,"0001-01111","2015-08-12 00:00:00",262,"MC",3,3,1,1,3,4,2.5,8,2,5
124,"0001-01111","2015-08-12 00:00:00",202,"MC",7,2,0,2,2.5,3,2.5,3,4,3
125,"0001-01112","2015-08-12 00:00:00",272,"MC",2,2,0,1.5,4,2,3,6,4,6
125,"0001-01112","2015-08-12 00:00:00",332,"MC",3,2,1,1,2,4.5,6.5,4,5,9
126,"0001-01114","2015-08-11 00:00:00",256,"MC",2,0,3,3,4,3,3,4,5,3
126,"0001-01114","2015-08-11 00:00:00",316,"MC",7,3,0,1,1.5,2.5,4,2,2,5
127,"0001-01301","2015-08-03 00:00:00",21,"MC",7,6,2,4.90000009536743,2.90000009536743,2.40000009536743,1.39999997615814,6,2,5
127,"0001-01301","2015-08-03 00:00:00",81,"MC",4,3,2,4.5,6.09999990463257,3.20000004768372,2.59999990463257,11,0,5
128,"0001-01302","2015-08-04 00:00:00",358,"MC",2,5,1,0,1,0,0.600000023841858,1,0,1
128,"0001-01302","2015-08-04 00:00:00",58,"MC",3,8,4,0.200000002980232,1.29999995231628,2.59999990463257,2.5,3,3,3
129,"0001-01303","2015-08-05 00:00:00",180,"MC",6,7,0,0.200000002980232,1.5,5.90000009536743,1.79999995231628,7,3,4
129,"0001-01303","2015-08-05 00:00:00",120,"MC",20,6,0,0.200000002980232,0.800000011920929,0,0.100000001490116,3,3,2
130,"0001-01304","2015-08-04 00:00:00",20,"MC",11,2,1,3.5,4.09999990463257,3.70000004768372,1.20000004768372,6,6,6
130,"0001-01304","2015-08-04 00:00:00",80,"MC",26,7,0,2.29999995231628,2.90000009536743,0,0.400000005960464,6,5,2
131,"0001-01305","2015-08-04 00:00:00",284,"MC",10,0,0,0,1.79999995231628,3,1.10000002384186,6,5,3
131,"0001-01305","2015-08-04 00:00:00",224,"MC",19,10,0,0,0,0.100000001490116,1.20000004768372,4,6,3
132,"0001-01306","2015-08-04 00:00:00",97,"MC",4,2,6,1.89999997615814,3.90000009536743,1.79999995231628,2.5,6,3,3
132,"0001-01306","2015-08-04 00:00:00",157,"MC",4,0,0,6.30000019073486,1.20000004768372,1.79999995231628,1.89999997615814,2,1,2
133,"0001-01307","2015-08-05 00:00:00",50,"MC",7,6,3,6.19999980926514,2.29999995231628,2.20000004768372,1.89999997615814,13,4,4
133,"0001-01307","2015-08-05 00:00:00",110,"MC",10,2,4,1.39999997615814,0.899999976158142,0.300000011920929,1.10000002384186,10,2,1
134,"0001-01308","2015-08-05 00:00:00",164,"MC",6,1,2,2.09999990463257,1.89999997615814,1.70000004768372,0.300000011920929,4,4,10
134,"0001-01308","2015-08-05 00:00:00",254,"MC",5,1,1,0.5,0.899999976158142,5.09999990463257,1.79999995231628,2,6,3
135,"0001-01309","2015-08-05 00:00:00",160,"MC",2,9,6,1.20000004768372,0.600000023841858,2.5,1,9,4,10
135,"0001-01309","2015-08-05 00:00:00",220,"MC",9,4,0,0,1.20000004768372,1.20000004768372,1,2,6,3
136,"0001-01310","2015-08-05 00:00:00",330,"MC",2,1,1,1.29999995231628,2.90000009536743,2.5,3.09999990463257,4,3,4
136,"0001-01310","2015-08-05 00:00:00",30,"MC",3,2,1,1.39999997615814,2.40000009536743,1.39999997615814,2.79999995231628,4,3,3
137,"0001-01311","2015-08-06 00:00:00",286,"MC",27,8,4,0.600000023841858,0.5,0.899999976158142,0.899999976158142,6,2,3
137,"0001-01311","2015-08-06 00:00:00",226,"MC",38,7,0,1.29999995231628,0.600000023841858,0,0.400000005960464,2,4,3
138,"0001-01312","2015-08-06 00:00:00",65,"MC",8,2,2,0.800000011920929,0.899999976158142,1.39999997615814,1.29999995231628,2,4,4
138,"0001-01312","2015-08-06 00:00:00",125,"MC",15,4,3,2.20000004768372,1.5,2.40000009536743,0.699999988079071,6,4,5
139,"0001-01313","2015-08-06 00:00:00",214,"MC",135,10,0,2,0.899999976158142,1.5,0.400000005960464,3,18,7
139,"0001-01313","2015-08-06 00:00:00",274,"MC",65,10,2,1.20000004768372,1.10000002384186,20,0.800000011920929,11,3,4
140,"0001-01314","2015-08-10 00:00:00",334,"MC",30,2,2,1.5,1.29999995231628,0.400000005960464,0.899999976158142,2,6,3
140,"0001-01314","2015-08-10 00:00:00",34,"MC",40,0,1,0.600000023841858,0.300000011920929,1.10000002384186,1.89999997615814,12,4,12
142,"0001-01502","2015-08-03 00:00:00",266,"WF",52,10,3,1,4,2.5,3,4,6,5
142,"0001-01502","2015-08-03 00:00:00",326,"WF",45,14,0,0.5,1.5,1,4,3.5,5,6
143,"0001-01503","2015-08-04 00:00:00",110,"ES",10,7,2,3,5,0.200000002980232,10,6,19,12
143,"0001-01503","2015-08-04 00:00:00",50,"ES",11,7,1,2,3,0.5,3,7,2,5
144,"0001-01504","2015-08-04 00:00:00",232,"MC",54,12,1,1.5,4,8,4,4,6,9
144,"0001-01504","2015-08-04 00:00:00",292,"MC",16,2,1,1,1.5,1.5,1.5,3,2,2
146,"0001-01506","2015-08-05 00:00:00",200,"MC",16,6,8,2.5,3.5,2.5,3,4,4,5
146,"0001-01506","2015-08-05 00:00:00",140,"MC",31,3,7,3.5,7.5,2.5,3,12,6,3
147,"0001-01507","2015-08-05 00:00:00",194,"PP",4,2,0,0,1.5,1.5,3,3,3,6
147,"0001-01507","2015-08-05 00:00:00",256,"PP",2,6,1,1.5,2,1,3,4,3,3
148,"0001-01508","2015-08-05 00:00:00",86,"MC",24,7,3,2.5,3,2,3.5,3,7,6
148,"0001-01508","2015-08-05 00:00:00",146,"MC",12,1,2,3,2.5,1,2,3,3,5
149,"0001-01509","2015-08-05 00:00:00",238,"MC",20,8,4,0,0.200000002980232,1.5,3.5,1,1,7
149,"0001-01509","2015-08-05 00:00:00",298,"MC",14,6,1,0,0.5,0.300000011920929,3,1,4,3
150,"0001-01510","2015-08-06 00:00:00",224,"MC",10,5,2,2,2,2,12,3,3,12
150,"0001-01510","2015-08-06 00:00:00",284,"MC",4,6,3,2,2,1,3,4,7,4
151,"0001-01511","2015-08-06 00:00:00",272,"MC",6,12,1,1,2,1,6,2,3,10
151,"0001-01511","2015-08-06 00:00:00",332,"MC",2,6,2,1,3,1.5,3,6,6,5
152,"0001-01512","2015-08-06 00:00:00",220,"MC",7,6,1,2,3,2,3,7,6,4
152,"0001-01512","2015-08-06 00:00:00",160,"MC",2,0,1,2,2,2,13,4,12,13
153,"0001-01513","2015-08-10 00:00:00",178,"MC",4,2,3,2,3.5,1.5,2,5,3,3
153,"0001-01513","2015-08-10 00:00:00",118,"MC",3,4,1,1.5,2,3,3.5,2,9,4
155,"0005-00610","2015-10-05 00:00:00",288,"MC",9,11,0,2.90000009536743,0.300000011920929,4.19999980926514,0.600000023841858,1,1,4
155,"0005-00610","2015-10-05 00:00:00",348,"MC",9,4,2,2.29999995231628,0.400000005960464,2.5,0.600000023841858,1,1,2
206,"0001-01505","2015-08-04 00:00:00",332,"MC",15,5,2,1.5,3,3,4,4,16,4
206,"0001-01505","2015-08-04 00:00:00",32,"MC",13,10,4,1,1.5,0.5,1,5,8,4
332,"0001-01514","2015-08-10 00:00:00",218,"MC",22,7,0,1,3,1,3,3,3,3
332,"0001-01514","2015-08-10 00:00:00",158,"MC",9,2,0,1,1,2,3,2,3,8
333,"0001-01109","2015-08-12 00:00:00",270,"MC",3,3,0,0,1,0,1,1,4,1
333,"0001-01109","2015-08-12 00:00:00",210,"MC",1,5,1,1,2.5,1,1.5,4,0,5
157,"0005-00510","2015-10-05 00:00:00",98,"MC",23,6,0,7.5,0.800000011920929,2.70000004768372,0.5,1,6,0
157,"0005-00510","2015-10-05 00:00:00",158,"MC",25,9,0,2.70000004768372,0.600000023841858,1.39999997615814,0.600000023841858,1,20,1
158,"0005-00509","2015-09-29 00:00:00",182,"MC",17,9,1,1.20000004768372,0.5,2.09999990463257,2,1.20000004768372,2,6
158,"0005-00509","2015-09-29 00:00:00",242,"MC",9,3,5,1.60000002384186,0.800000011920929,0.5,1,1.5,1.20000004768372,6
159,"0005-00508","2015-09-24 00:00:00",329,"MC",18,6,0,2.29999995231628,0.200000002980232,0.300000011920929,0.200000002980232,2,6,2
159,"0005-00508","2015-09-24 00:00:00",29,"MC",13,5,1,0,0.100000001490116,0.200000002980232,0.100000001490116,1,2,1
160,"0005-00501","2015-09-20 00:00:00",181,"MC",22,14,3,3.5,1.5,0.100000001490116,0.300000011920929,5,3,1
160,"0005-00501","2015-09-20 00:00:00",241,"MC",47,30,3,1.5,1.89999997615814,1.79999995231628,1.29999995231628,5,0,2
161,"0005-00410","2015-10-05 00:00:00",88,"MC",44,14,3,0.899999976158142,0.5,4.19999980926514,0.5,3,1,1
161,"0005-00410","2015-10-05 00:00:00",148,"MC",28,5,2,0.5,0.5,2.09999990463257,0.200000002980232,2,8,3
162,"0005-00409","2015-09-24 00:00:00",242,"MC",31,4,3,0.899999976158142,0.300000011920929,0.200000002980232,0.400000005960464,3,3,0
162,"0005-00409","2015-09-24 00:00:00",302,"MC",10,3,1,6,0.800000011920929,0.899999976158142,1,1,6,1
163,"0005-00401","2015-09-20 00:00:00",265,"MC",22,17,8,0.699999988079071,1.10000002384186,2.5,1.5,3,10,2
163,"0005-00401","2015-09-20 00:00:00",325,"MC",22,17,7,1.20000004768372,0.5,2.09999990463257,1.5,3,3,2
164,"0005-00310","2015-10-05 00:00:00",84,"MC",2,10,2,2.09999990463257,1.5,3.59999990463257,1.5,2,2,2
164,"0005-00310","2015-10-05 00:00:00",144,"MC",6,7,1,3,3.09999990463257,4,1.39999997615814,2,3,1
165,"0005-00309","2015-09-23 00:00:00",208,"MC",2,3,0,0.200000002980232,0.100000001490116,0.100000001490116,0.300000011920929,1,0,3
166,"0005-00301","2015-09-20 00:00:00",279,"ES",19,4,1,0,0.200000002980232,0.200000002980232,0.5,1,1,1
166,"0005-00301","2015-09-20 00:00:00",339,"MC",15,4,0,1,1,1.5,1.29999995231628,1,1,3
167,"0005-00210","2015-10-01 00:00:00",295,"MC",1,4,1,0,0.400000005960464,0.5,0.600000023841858,1,1,1
167,"0005-00210","2015-10-01 00:00:00",355,"MC",0,1,0,0.200000002980232,0.400000005960464,0.600000023841858,0.800000011920929,1,1,1
168,"0005-00209","2015-09-23 00:00:00",342,"MC",6,4,0,0.200000002980232,0.200000002980232,2.59999990463257,1.10000002384186,0,4,1
168,"0005-00209","2015-09-23 00:00:00",42,"MC",14,2,0,0.100000001490116,0.300000011920929,1.89999997615814,0.600000023841858,0,1,1
