"InvID","PlotID","Invdate","Treenum","Species","dbh","Heartwood","Woodpeck","Barkcond","Theight","Cdeath","Yrdeath","Whard","Nesthole","SapWood","Weight","Comment"
2511,"0360-00001","1997-06-26 00:00:00",20,"PP",27,"E","N",15,1,"R",4,5,0,"E",10,""
2511,"0360-00001","1997-06-26 00:00:00",21,"PP",20.5,"D","Y",10,1,"R",4,4,0,"D",10,""
2513,"0130-00006","1997-06-30 00:00:00",32,"PP",30,"B","N",85,1,"R",4,2,0,"B",10,""
2950,"0250-00013","1996-06-17 00:00:00",11,"IC",48,"E","N",0,2,"R",9,3,0,"E",10,""
2950,"0250-00013","1996-06-17 00:00:00",13,"IC",25,"E","N",5,4,"R",9,1,0,"D",10,""
2951,"0250-00016","1996-06-13 00:00:00",1,"DF",58,"E","N",30,3,"R",9,3,0,"E",10,""
2749,"0060-50100","1997-06-23 00:00:00",5,"IC",34,"B","N",85,2,"R",4,2,0,"B",10,""
2750,"0060-50200","1997-06-23 00:00:00",2,"DF",15,"C","N",30,1,"R",4,3,0,"C",100,""
2750,"0060-50200","1997-06-23 00:00:00",3,"BO",36,"C","N",0,2,"R",4,3,0,"D",10,""
2750,"0060-50200","1997-06-23 00:00:00",4,"PP",29,"D","N",40,1,"R",4,3,0,"D",10,""
2750,"0060-50200","1997-06-23 00:00:00",5,"WF",23,"D","N",45,2,"R",4,4,0,"D",10,""
2751,"0060-50300","1997-06-24 00:00:00",8,"BO",22,"C","N",45,1,"R",4,3,0,"D",10,""
2751,"0060-50300","1997-06-24 00:00:00",9,"BO",21,"C","N",25,3,"R",9,3,0,"D",10,""
2751,"0060-50300","1997-06-24 00:00:00",10,"IC",26,"B","N",100,1,"R",4,2,0,"B",10,""
2751,"0060-50300","1997-06-24 00:00:00",11,"BO",22,"C","N",10,3,"R",4,3,0,"C",10,""
2751,"0060-50300","1997-06-24 00:00:00",12,"BO",29,"C","N",65,1,"R",4,3,0,"C",10,""
2764,"0060-50500","1997-06-25 00:00:00",26,"DF",19,"D","N",15,1,"R",4,4,0,"D",100,""
2764,"0060-50500","1997-06-25 00:00:00",27,"IC",33,"D","N",3,4,"R",4,4,0,"D",10,""
2764,"0060-50500","1997-06-25 00:00:00",28,"WF",12,"B","N",40,3,"R",4,2,0,"C",100,""
2764,"0060-50500","1997-06-25 00:00:00",29,"MC",32,"C","N",0,4,"R",4,3,0,"C",10,""
2764,"0060-50500","1997-06-25 00:00:00",30,"MC",12,"C","N",0,1,"R",4,4,0,"C",100,""
2764,"0060-50500","1997-06-25 00:00:00",31,"PP",22,"D","Y",45,1,"R",4,4,0,"D",10,""
2765,"0060-50400","1997-06-23 00:00:00",1,"WF",33,"C","Y",70,1,"R",4,3,0,"D",10,""
2765,"0060-50400","1997-06-23 00:00:00",4,"WF",27,"C","Y",90,1,"R",4,3,0,"C",10,""
2778,"0380-50100","1996-06-24 00:00:00",2,"SP",28,"C","N",30,2,"R",9,1,0,"C",10,""
2778,"0380-50100","1996-06-24 00:00:00",15,"SP",34,"E","N",5,1,"R",9,3,-9,"E",10,""
2778,"0380-50100","1996-06-24 00:00:00",17,"WF",27,"D","N",30,1,"R",9,1,0,"E",10,""
2778,"0380-50100","1996-06-24 00:00:00",18,"WF",23,"C","N",40,2,"R",9,1,0,"D",10,"WITNESS TREE AZ 313 DIST 8.6 FT."
2778,"0380-50100","1996-06-24 00:00:00",21,"WF",36,"C","N",10,2,"R",9,3,0,"D",10,""
2779,"0380-50200","1996-06-24 00:00:00",19,"SP",36,"B","N",20,2,"R",9,3,0,"C",10,""
2779,"0380-50200","1996-06-24 00:00:00",20,"IC",16,"C","N",55,1,"R",9,1,0,"B",100,""
2779,"0380-50200","1996-06-24 00:00:00",21,"SP",29,"C","N",50,1,"R",9,4,0,"C",10,""
2779,"0380-50200","1996-06-24 00:00:00",22,"SP",31,"B","N",10,2,"R",9,3,0,"C",10,""
2779,"0380-50200","1996-06-24 00:00:00",23,"SP",25,"C","N",70,2,"R",9,1,0,"C",10,""
2779,"0380-50200","1996-06-24 00:00:00",24,"XX",26,"D","N",0,2,"R",9,4,0,"D",10,""
2779,"0380-50200","1996-06-24 00:00:00",25,"SP",25,"B","N",85,2,"R",9,1,0,"B",10,""
2779,"0380-50200","1996-06-24 00:00:00",26,"SP",31,"B","N",10,2,"R",9,4,0,"D",10,""
2779,"0380-50200","1996-06-24 00:00:00",27,"XX",20,"D","N",0,1,"R",9,2,0,"C",10,""
2779,"0380-50200","1996-06-24 00:00:00",28,"SP",40,"C","N",10,2,"R",9,4,0,"D",10,""
2779,"0380-50200","1996-06-24 00:00:00",29,"IC",18,"B","N",80,1,"U",9,1,0,"B",100,NA
2779,"0380-50200","1996-06-24 00:00:00",30,"SP",41,"C","N",40,2,"R",9,4,0,"D",10,""
2779,"0380-50200","1996-06-24 00:00:00",31,"XX",17,"C","N",0,3,"U",9,2,0,"C",100,"BURNED"
3342,"0371-00007","1998-06-04 00:00:00",10,"PP",23.1000003814697,"D","N",50,2,"R",4,4,0,"D",10,""
3342,"0371-00007","1998-06-04 00:00:00",11,"PP",24,"E","N",50,1,"R",4,5,0,"E",10,""
3342,"0371-00007","1998-06-04 00:00:00",15,"PP",29,"D","N",0,4,"U",4,4,1,"D",10,"1/100 ; BURNED "
3342,"0371-00007","1998-06-04 00:00:00",16,"PP",23,"D","N",30,1,"R",4,4,0,"D",10,""
2779,"0380-50200","1996-06-24 00:00:00",32,"XX",30,"B","N",0,4,"U",9,2,0,"B",10,""
2513,"0130-00006","1997-06-30 00:00:00",44,"PP",29,"E","N",25,1,"R",4,5,0,"E",10,""
2513,"0130-00006","1997-06-30 00:00:00",45,"PP",20,"E","N",15,2,"R",4,5,0,"E",10,""
2513,"0130-00006","1997-06-30 00:00:00",46,"PP",21,"C","N",20,2,"R",4,3,0,"C",10,""
2514,"0130-00008","1997-07-01 00:00:00",28,"DF",40,"B","N",5,2,"R",4,3,0,"C",10,""
2514,"0130-00008","1997-07-01 00:00:00",29,"SP",45,"E","N",75,2,"R",4,5,0,"E",10,""
2516,"0130-00028","1997-07-01 00:00:00",14,"PP",34.4000015258789,"C","N",25,2,"R",4,3,-9,"C",10,""
2516,"0130-00028","1997-07-01 00:00:00",41,"IC",23.5,"C","N",30,2,"R",9,4,-9,"D",10,""
2517,"0130-00011","1997-07-01 00:00:00",20,"PP",27,"C","N",35,1,"R",4,2,0,"C",10,""
2517,"0130-00011","1997-07-01 00:00:00",29,"PP",24,"B","N",45,1,"R",4,2,0,"B",10,""
2519,"0130-00022","1997-07-01 00:00:00",55,"IC",44.5,"B","N",100,2,"R",4,2,0,"D",10,""
2519,"0130-00022","1997-07-01 00:00:00",56,"SP",21.6000003814697,"C","N",100,1,"R",4,3,0,"C",10,""
2520,"0130-00023","1997-07-01 00:00:00",49,"PP",37,"D","N",60,2,"R",4,4,0,"D",10,""
2520,"0130-00023","1997-07-01 00:00:00",50,"PP",24,"C","N",60,1,"R",4,3,0,"C",10,""
2520,"0130-00023","1997-07-01 00:00:00",51,"PP",26,"C","N",100,1,"R",4,3,0,"C",10,""
2520,"0130-00023","1997-07-01 00:00:00",52,"DF",52,"D","N",50,3,"R",4,3,0,"E",10,""
2521,"0130-00024","1997-07-01 00:00:00",3,"DF",21.2999992370605,"B","N",100,1,"R",9,2,0,"B",10,""
2521,"0130-00024","1997-07-01 00:00:00",12,"WF",14,"B","N",100,1,"R",9,2,0,"B",100,""
2521,"0130-00024","1997-07-01 00:00:00",13,"SP",12.3000001907349,"B","N",100,1,"R",9,2,0,"B",100,""
2521,"0130-00024","1997-07-01 00:00:00",14,"DF",16.6000003814697,"B","N",100,1,"R",9,2,0,"B",100,""
2523,"0130-00026","1997-06-30 00:00:00",7,"IC",24,"X","N",100,1,"R",9,2,0,"B",10,""
2523,"0130-00026","1997-06-30 00:00:00",22,"IC",56.5,"X","N",5,4,"R",4,3,0,"X",10,""
2524,"0152-00001","1997-06-03 00:00:00",4,"SP",20.3999996185303,"C","Y",40,1,"R",9,3,0,"D",10,""
2524,"0152-00001","1997-06-03 00:00:00",8,"PP",21,"C","N",100,1,"R",4,3,0,"C",10,""
2524,"0152-00001","1997-06-03 00:00:00",24,"PP",29,"C","N",60,2,"R",4,4,0,"C",10,""
2525,"0152-00003","1997-06-16 00:00:00",25,"PP",38,"B","N",100,2,"R",9,2,0,"B",10,""
2525,"0152-00003","1997-06-16 00:00:00",51,"PP",27,"D","X",-9,1,"R",9,3,0,"D",10,""
2526,"0152-00004","1997-06-17 00:00:00",51,"IC",24,"B","N",100,2,"R",9,2,0,"B",10,"WITNESS DIST.24 AZ.157"
2526,"0152-00004","1997-06-17 00:00:00",52,"PP",22,"D","N",80,1,"R",9,4,0,"D",10,""
2527,"0152-00006","1997-06-18 00:00:00",40,"IC",12.8000001907349,"B","N",100,1,"R",9,2,0,"B",100,""
2528,"0150-00007","1997-06-17 00:00:00",21,"IC",50.2000007629395,"B","N",70,3,"R",9,2,0,"D",10,""
2529,"0150-00008","1997-06-18 00:00:00",6,"WF",36.2999992370605,"B","N",100,2,"R",9,2,0,"B",10,""
2529,"0150-00008","1997-06-18 00:00:00",14,"WF",24.2000007629395,"B","N",85,2,"R",4,2,0,"B",10,""
2529,"0150-00008","1997-06-18 00:00:00",54,"WF",27,"D","Y",95,1,"R",9,4,0,"D",10,""
2530,"0150-00009","1997-06-19 00:00:00",1,"DF",19,"B","N",100,1,"R",9,2,0,"B",100,""
2530,"0150-00009","1997-06-19 00:00:00",6,"DF",15.3999996185303,"B","N",100,1,"R",9,2,0,"B",100,""
2530,"0150-00009","1997-06-19 00:00:00",17,"WF",16.7000007629395,"B","N",100,1,"C",9,2,0,"B",100,""
2530,"0150-00009","1997-06-19 00:00:00",23,"WF",22.8999996185303,"D","N",80,4,"U",9,4,0,"E",10,""
2530,"0150-00009","1997-06-19 00:00:00",25,"IC",40,"B","N",70,3,"R",9,3,0,"C",10,""
2531,"0150-00013","1997-06-20 00:00:00",24,"IC",24,"E","Y",0,3,"U",9,5,0,"E",10,""
2531,"0150-00013","1997-06-20 00:00:00",26,"SP",29,"D","N",60,2,"R",9,4,0,"E",10,""
2532,"0150-00014","1997-06-18 00:00:00",24,"IC",24.1000003814697,"D","N",5,3,"S",9,3,0,"C",10,""
2532,"0150-00014","1997-06-18 00:00:00",25,"SP",32.2000007629395,"A","N",100,1,"R",9,1,0,"A",10,""
2532,"0150-00014","1997-06-18 00:00:00",27,"WF",26,"D","N",70,2,"R",9,5,0,"E",10,""
2532,"0150-00014","1997-06-18 00:00:00",28,"SP",21,"C","Y",100,2,"S",9,3,0,"D",10,""
2532,"0150-00014","1997-06-18 00:00:00",31,"SP",26,"B","N",100,1,"R",9,2,0,"C",10,""
2532,"0150-00014","1997-06-18 00:00:00",32,"SP",31,"D","N",30,1,"S",9,3,0,"D",10,""
2532,"0150-00014","1997-06-18 00:00:00",33,"DF",26,"D","N",100,2,"R",9,5,0,"D",10,""
2533,"0150-00015","1997-06-19 00:00:00",13,"WF",32,"B","X",100,2,"R",9,2,0,"B",10,"WITNESS TREE DIST 3 AZ 169 "
2533,"0150-00015","1997-06-19 00:00:00",21,"PP",28,"B","N",100,2,"R",9,2,0,"B",10,""
2533,"0150-00015","1997-06-19 00:00:00",27,"WF",26,"D","N",35,2,"R",9,4,0,"E",10,""
2534,"0152-00002","1997-06-17 00:00:00",31,"DF",41,"E","N",95,2,"R",4,4,0,"D",10,""
2536,"0190-00003","1997-07-03 00:00:00",23,"IC",84,"E","N",0,3,"R",4,4,0,"D",10,""
2537,"0190-00005","1997-07-07 00:00:00",40,"IC",27.2000007629395,"B","N",100,1,"R",9,2,0,"C",10,""
2537,"0190-00005","1997-07-07 00:00:00",41,"IC",24,"B","N",100,2,"R",9,2,0,"B",10,""
2538,"0190-00007","1997-07-07 00:00:00",39,"IC",15.8000001907349,"C","N",100,1,"R",4,2,0,"C",100,NA
2538,"0190-00007","1997-07-07 00:00:00",40,"IC",28,"C","N",100,1,"R",4,3,0,"C",10,"1/100"
2538,"0190-00007","1997-07-07 00:00:00",41,"DF",18.5,"C","Y",100,1,"R",4,4,-9,"D",100,NA
2539,"0190-00010","1997-07-08 00:00:00",38,"IC",25.8999996185303,"B","N",100,-9,"R",4,1,0,"B",10,""
2539,"0190-00010","1997-07-08 00:00:00",39,"PP",30.3999996185303,"C","N",100,-9,"R",4,1,0,"C",10,""
2539,"0190-00010","1997-07-08 00:00:00",40,"IC",21.2000007629395,"B","N",100,-9,"R",4,1,0,"B",10,""
2539,"0190-00010","1997-07-08 00:00:00",47,"PP",23,"C","Y",100,1,"R",4,3,0,"C",10,""
2540,"0190-00016","1997-07-07 00:00:00",9,"WF",29.7000007629395,"C","N",95,2,"R",4,3,0,"C",10,""
2540,"0190-00016","1997-07-07 00:00:00",22,"BO",30,"C","N",20,1,"R",4,3,0,"D",10,"22&23 WERE FORKED' NOW ARE SAME STUMP SAME"
2540,"0190-00016","1997-07-07 00:00:00",43,"IC",21,"C","N",100,2,"R",4,3,0,"C",10,""
2541,"0190-00018","1997-07-08 00:00:00",4,"PP",22,"B","Y",95,1,"R",4,3,0,"B",10,""
2541,"0190-00018","1997-07-08 00:00:00",15,"PP",39.7999992370605,"C","Y",95,1,"R",4,4,0,"C",10,"1/100"
2543,"0190-00022","1997-07-09 00:00:00",34,"IC",27.6000003814697,"D","Y",80,3,"R",4,4,0,"D",10,""
2544,"0190-00024","1997-07-07 00:00:00",23,"DF",22.2999992370605,"B","Y",100,1,"R",4,3,0,"C",10,""
2545,"0190-00025","1997-07-09 00:00:00",56,"WF",24,"D","N",100,1,"C",4,4,0,"D",10,""
2545,"0190-00025","1997-07-09 00:00:00",57,"IC",17.5,"C","N",100,1,"R",4,3,0,"C",100,NA
2545,"0190-00025","1997-07-09 00:00:00",58,"PP",24.5,"D","Y",85,1,"R",4,4,0,"D",10,"1/100"
2545,"0190-00025","1997-07-09 00:00:00",61,"MC",9.80000019073486,"X","N",0,1,"C",4,3,0,"X",100,NA
2545,"0190-00025","1997-07-09 00:00:00",62,"DF",17.7000007629395,"D","N",100,1,"C",4,4,0,"D",100,NA
2546,"0190-00026","1997-07-08 00:00:00",34,"PP",21,"C","N",70,1,"R",9,3,0,"C",10,""
2547,"0190-00028","1997-07-10 00:00:00",37,"IC",42,"D","N",60,3,"R",4,4,0,"D",10,""
2547,"0190-00028","1997-07-10 00:00:00",38,"DF",41,"D","N",80,2,"R",4,5,0,"E",10,""
2547,"0190-00028","1997-07-10 00:00:00",39,"SP",52,"D","N",5,4,"R",4,4,0,"D",10,""
2548,"0190-00030","1997-07-10 00:00:00",4,"IC",42,"C","N",15,4,"R",4,3,0,"C",10,"HALF OF STUMP IS MISSING"
2548,"0190-00030","1997-07-10 00:00:00",5,"WF",27,"E","N",15,2,"R",4,5,0,"D",10,""
2548,"0190-00030","1997-07-10 00:00:00",12,"IC",43,"C","N",95,3,"R",4,3,0,"C",10,""
2548,"0190-00030","1997-07-10 00:00:00",16,"SP",38.2000007629395,"B","Y",70,3,"R",9,3,0,"C",10,""
2549,"0450-00001","1997-07-17 00:00:00",20,"IC",26.1000003814697,"D","N",100,2,"R",4,2,0,"D",10,""
2549,"0450-00001","1997-07-17 00:00:00",26,"PP",32,"C","N",40,1,"R",4,4,0,"C",10,""
2550,"0450-00002","1997-07-17 00:00:00",5,"WF",43,"B","N",90,1,"R",4,2,0,"B",10,""
2551,"0450-00003","1997-07-16 00:00:00",18,"PP",20,"C","N",100,1,"R",4,3,0,"C",10,""
2551,"0450-00003","1997-07-16 00:00:00",20,"SP",37.5,"B","Y",70,2,"R",4,3,0,"B",10,"DIAMETER INCLUDES 21 (JOINED AT BASE)"
2551,"0450-00003","1997-07-16 00:00:00",24,"PP",34.0999984741211,"C","N",65,1,"R",4,3,0,"C",10,""
2551,"0450-00003","1997-07-16 00:00:00",32,"PP",28.2999992370605,"C","N",75,2,"R",4,3,0,"D",10,""
2552,"0450-00004","1997-07-16 00:00:00",34,"SP",39.5999984741211,"B","N",100,2,"R",9,2,0,"B",10,""
2552,"0450-00004","1997-07-16 00:00:00",38,"IC",23.5,"B","N",95,1,"R",9,2,0,"B",10,""
2552,"0450-00004","1997-07-16 00:00:00",40,"IC",32.7999992370605,"C","N",5,3,"R",4,3,0,"C",10,""
2552,"0450-00004","1997-07-16 00:00:00",42,"PP",32.7000007629395,"E","N",90,1,"R",4,4,0,"E",10,""
2552,"0450-00004","1997-07-16 00:00:00",53,"PP",23,"D","Y",30,1,"R",4,5,0,"E",10,""
2553,"0500-00002","1997-07-11 00:00:00",24,"DF",50,"E","N",45,2,"R",4,5,0,"E",10,""
2553,"0500-00002","1997-07-11 00:00:00",26,"IC",39,"C","N",0,3,"R",4,3,0,"C",10,""
2554,"0500-00006","1997-07-11 00:00:00",2,"DF",20.1000003814697,"C","N",90,1,"R",9,3,0,"C",10,""
2554,"0500-00006","1997-07-11 00:00:00",3,"SP",21.2999992370605,"B","N",100,1,"R",9,2,0,"B",10,""
2554,"0500-00006","1997-07-11 00:00:00",5,"DF",25.7999992370605,"B","N",100,1,"R",9,2,0,"B",10,""
2554,"0500-00006","1997-07-11 00:00:00",13,"SP",23.6000003814697,"D","N",75,2,"R",9,4,0,"D",10,""
2554,"0500-00006","1997-07-11 00:00:00",14,"SP",36,"E","Y",50,2,"R",9,4,0,"E",10,""
2554,"0500-00006","1997-07-11 00:00:00",15,"SP",36,"C","N",80,2,"R",9,4,0,"D",10,""
2555,"0500-00004","1997-07-15 00:00:00",1,"SP",16.5,"C","Y",65,2,"R",4,4,0,"D",100,""
2555,"0500-00004","1997-07-15 00:00:00",3,"SP",45,"C","Y",70,2,"R",4,4,0,"D",10,"1/100"
2555,"0500-00004","1997-07-15 00:00:00",4,"WF",15.1000003814697,"D","N",50,1,"R",4,4,0,"D",100,""
2555,"0500-00004","1997-07-15 00:00:00",5,"WF",23.6000003814697,"D","N",70,2,"R",4,4,0,"D",10,""
2555,"0500-00004","1997-07-15 00:00:00",6,"WF",16.2000007629395,"D","N",90,1,"R",4,4,0,"D",100,""
2555,"0500-00004","1997-07-15 00:00:00",15,"IC",15.1000003814697,"C","N",95,1,"R",4,3,0,"C",100,""
2555,"0500-00004","1997-07-15 00:00:00",18,"IC",9.69999980926514,"D","X",75,1,"R",4,4,0,"D",100,NA
2556,"0500-00008","1997-07-11 00:00:00",20,"IC",28,"E","Y",0,4,"U",4,4,3,"E",10,""
2556,"0500-00008","1997-07-11 00:00:00",21,"PP",29,"E","N",100,1,"R",4,5,0,"E",10,"ALMOST ALL WOOD GONE"
2556,"0500-00008","1997-07-11 00:00:00",22,"IC",35.5,"D","Y",0,4,"U",4,4,1,"D",10,""
2557,"0500-00013","1997-07-11 00:00:00",18,"DF",28.5,"C","Y",75,1,"R",4,4,0,"D",10,""
2557,"0500-00013","1997-07-11 00:00:00",19,"SP",34,"C","Y",50,2,"R",4,3,0,"C",10,""
2557,"0500-00013","1997-07-11 00:00:00",37,"IC",22,"B","N",100,1,"R",4,2,0,"B",10,"WITNESS TREE DIST 12.9FT AZ 285"
2557,"0500-00013","1997-07-11 00:00:00",38,"IC",42,"E","Y",0,4,"R",4,3,0,"D",10,""
2558,"0500-00015","1997-07-11 00:00:00",24,"WF",35.2000007629395,"C","N",75,2,"R",4,4,0,"D",10,""
2558,"0500-00015","1997-07-11 00:00:00",25,"WF",21,"D","Y",35,1,"R",4,4,0,"E",10,""
2558,"0500-00015","1997-07-11 00:00:00",26,"WF",20,"C","N",50,2,"R",4,4,0,"E",10,"1/100"
2558,"0500-00015","1997-07-11 00:00:00",27,"IC",37.4000015258789,"D","N",10,4,"R",4,3,0,"D",10,""
2560,"0500-00017","1997-07-14 00:00:00",7,"SP",29,"C","N",15,2,"R",4,3,0,"C",10,""
2560,"0500-00017","1997-07-14 00:00:00",15,"SP",23,"D","N",0,2,"R",4,3,0,"D",10,"1/100"
2560,"0500-00017","1997-07-14 00:00:00",26,"SP",13,"D","N",0,1,"R",4,4,0,"D",100,NA
2561,"0500-00019","1997-07-15 00:00:00",15,"SP",17,"E","N",5,2,"R",4,4,0,"E",100,NA
2562,"0500-00021","1997-07-14 00:00:00",13,"WF",37,"C","N",40,2,"R",4,3,0,"D",10,""
2562,"0500-00021","1997-07-14 00:00:00",14,"WF",21,"C","N",90,1,"R",4,2,0,"C",10,""
2562,"0500-00021","1997-07-14 00:00:00",17,"IC",33.5999984741211,"E","Y",0,4,"R",4,3,0,"C",10,""
2563,"0500-00022","1997-07-14 00:00:00",6,"PP",18.8999996185303,"C","N",90,1,"R",4,3,0,"D",100,""
2563,"0500-00022","1997-07-14 00:00:00",9,"WF",25,"C","N",90,3,"R",4,3,0,"C",10,""
2563,"0500-00022","1997-07-14 00:00:00",25,"IC",67.5,"D","Y",50,4,"R",4,3,0,"D",10,""
2564,"0500-00026","1997-07-17 00:00:00",11,"PP",29.3999996185303,"D","Y",0,3,"R",4,5,0,"E",10,""
2565,"0500-00027","1997-07-17 00:00:00",1,"IC",13.1000003814697,"C","N",100,2,"R",4,3,0,"C",100,""
2565,"0500-00027","1997-07-17 00:00:00",2,"WF",23,"D","N",5,1,"R",4,4,0,"D",10,""
2565,"0500-00027","1997-07-17 00:00:00",6,"WF",39.2000007629395,"C","N",60,2,"R",4,3,0,"D",10,""
2565,"0500-00027","1997-07-17 00:00:00",10,"SP",40,"C","N",100,2,"R",4,3,0,"C",10,""
2565,"0500-00027","1997-07-17 00:00:00",12,"SP",36.0999984741211,"D","N",80,3,"R",4,4,0,"D",10,""
2565,"0500-00027","1997-07-17 00:00:00",13,"SP",21.6000003814697,"D","N",80,3,"R",4,4,0,"D",10,""
2566,"0500-00029","1997-07-14 00:00:00",12,"SP",31.2000007629395,"D","N",5,3,"R",4,3,0,"D",10,""
2566,"0500-00029","1997-07-14 00:00:00",13,"DF",27.2999992370605,"C","N",50,2,"R",4,3,0,"D",10,""
2566,"0500-00029","1997-07-14 00:00:00",14,"SP",21.1000003814697,"D","N",5,2,"R",4,3,0,"D",10,""
3178,"0070-00001","1998-07-30 00:00:00",21,"WF",20,"B","N",100,1,"R",4,3,0,"C",10,"WAS NOT MEASURED IN PREVIOUS INVENTORY; TAG WAS STILL THERE"
2567,"0500-00035","1997-07-18 00:00:00",29,"IC",28,"D","N",60,2,"R",4,4,0,"D",10,""
2567,"0500-00035","1997-07-18 00:00:00",33,"SP",43.2000007629395,"E","N",90,3,"R",4,4,0,"D",10,""
2567,"0500-00035","1997-07-18 00:00:00",35,"DF",33.5999984741211,"D","N",90,2,"R",4,4,0,"D",10,""
2568,"0190-00027","1997-07-10 00:00:00",20,"IC",27.7999992370605,"D","N",0,2,"X",4,3,0,"D",10,""
2569,"0190-00023","1997-07-09 00:00:00",16,"WF",21.8999996185303,"C","N",100,1,"R",4,4,0,"C",10,""
2569,"0190-00023","1997-07-09 00:00:00",57,"DF",23.5,"C","N",80,1,"R",4,3,0,"C",10,""
2569,"0190-00023","1997-07-09 00:00:00",60,"IC",21.1000003814697,"B","N",100,1,"R",4,2,0,"B",10,""
2569,"0190-00023","1997-07-09 00:00:00",61,"IC",36,"D","Y",10,3,"R",9,4,0,"D",10,""
2570,"0190-50100","1997-06-24 00:00:00",1,"WF",48,"C","Y",95,4,"R",9,2,0,"C",10,""
2571,"0190-50200","1997-06-24 00:00:00",1,"IC",12,"C","N",80,3,"R",9,3,0,"C",100,""
2571,"0190-50200","1997-06-24 00:00:00",4,"WF",33,"C","Y",95,3,"R",9,4,0,"D",10,""
2571,"0190-50200","1997-06-24 00:00:00",5,"DF",27,"D","Y",100,1,"R",9,3,0,"B",10,""
2571,"0190-50200","1997-06-24 00:00:00",6,"MC",32,"C","N",85,2,"R",4,3,0,"C",10,"WHITE OR DOUG FIR"
2571,"0190-50200","1997-06-24 00:00:00",7,"MC",27,"B","N",60,2,"R",4,3,0,"C",10,"WHITE OR DOUG FIR"
2571,"0190-50200","1997-06-24 00:00:00",9,"XX",24,"C","N",0,2,"R",4,3,0,"B",10,"NO BARK"
2572,"0190-50300","1997-06-24 00:00:00",2,"WF",27,"C","Y",50,2,"R",4,4,0,"D",10,""
2572,"0190-50300","1997-06-24 00:00:00",4,"WF",26,"C","N",100,1,"R",4,3,0,"D",10,""
2572,"0190-50300","1997-06-24 00:00:00",6,"WF",20.5,"B","Y",20,4,"R",4,3,0,"C",10,""
2572,"0190-50300","1997-06-24 00:00:00",7,"PP",25,"D","Y",50,2,"R",4,2,0,"D",10,""
2572,"0190-50300","1997-06-24 00:00:00",11,"XX",24,"D","Y",25,1,"R",4,4,0,"D",10,"BARK CHARRED"
2572,"0190-50300","1997-06-24 00:00:00",13,"PP",28,"C","Y",20,2,"R",4,3,0,"D",10,""
2574,"0190-50400","1997-06-25 00:00:00",2,"WF",27,"B","Y",90,2,"R",4,3,0,"C",10,""
2574,"0190-50400","1997-06-25 00:00:00",3,"WF",21,"C","Y",95,4,"R",4,4,0,"D",10,""
2578,"0360-00002","1997-06-23 00:00:00",11,"WF",20,"C","N",100,1,"R",9,3,0,"C",10,""
2578,"0360-00002","1997-06-23 00:00:00",16,"WF",43,"C","Y",100,3,"R",4,3,0,"D",10,""
2578,"0360-00002","1997-06-23 00:00:00",23,"WF",25,"C","N",60,2,"R",9,2,0,"D",10,""
2578,"0360-00002","1997-06-23 00:00:00",27,"SP",24,"B","Y",70,2,"R",9,3,0,"X",10,""
2579,"0360-00004","1997-06-19 00:00:00",23,"PP",20.3999996185303,"D","N",70,2,"R",4,4,0,"D",10,""
2579,"0360-00004","1997-06-19 00:00:00",24,"MC",48,"D","N",0,3,"U",4,4,0,"D",10,""
2574,"0190-50400","1997-06-25 00:00:00",4,"WF",15,"C","N",95,3,"R",4,4,0,"D",100,""
2574,"0190-50400","1997-06-25 00:00:00",6,"IC",10,"B","N",100,1,"R",4,3,0,"C",100,""
2574,"0190-50400","1997-06-25 00:00:00",7,"WF",24,"C","Y",100,3,"R",4,4,0,"E",10,""
2574,"0190-50400","1997-06-25 00:00:00",8,"IC",9.5,"B","N",100,1,"R",4,3,0,"C",100,""
2574,"0190-50400","1997-06-25 00:00:00",9,"WF",21,"C","N",100,3,"R",4,4,0,"D",10,""
2575,"0511-00011","1997-07-25 00:00:00",4,"WF",29,"D","N",40,1,"R",4,4,0,"D",10,""
2579,"0360-00004","1997-06-19 00:00:00",25,"WF",24.1000003814697,"D","N",5,2,"R",4,4,0,"E",10,""
2579,"0360-00004","1997-06-19 00:00:00",26,"PP",30.3999996185303,"D","N",40,1,"R",4,4,0,"D",10,""
2579,"0360-00004","1997-06-19 00:00:00",27,"PP",26,"D","N",60,1,"R",4,4,0,"D",10,"1/100"
2579,"0360-00004","1997-06-19 00:00:00",28,"WF",24,"D","N",40,1,"R",4,4,0,"C",10,"1/100"
2581,"0360-00007","1997-10-13 00:00:00",4,"SP",27,"E","X",25,2,"R",4,4,0,"D",10,""
2581,"0360-00007","1997-10-13 00:00:00",7,"IC",28,"D","N",90,2,"R",4,3,0,"C",10,"DIST 33' AZ64"
2581,"0360-00007","1997-10-13 00:00:00",15,"WF",30,"E","N",40,1,"R",4,5,0,"E",10,""
2582,"0400-50100","1997-06-10 00:00:00",18,"SP",24,"B","Y",30,2,"R",9,3,0,"B",10,""
2582,"0400-50100","1997-06-10 00:00:00",19,"DF",24,"B","N",85,1,"R",9,3,0,"C",10,""
2582,"0400-50100","1997-06-10 00:00:00",20,"DF",26,"B","N",45,1,"R",9,3,0,"C",10,""
2583,"0400-50200","1997-06-26 00:00:00",3,"SP",53.5,"E","N",0,4,"U",4,5,0,"D",10,""
2583,"0400-50200","1997-06-26 00:00:00",5,"WF",24,"C","N",100,2,"X",4,3,0,"D",10,""
